game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200801240GSW,2008,GSW,NJN,17,17,Al Harrington,Andris Biedrins,Baron Davis,Kelenna Azubuike,Stephen Jackson,Bostjan Nachbar,Josh Boone,Marcus Williams,Richard Jefferson,Vince Carter,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,1,3,2,1,0,2,0.5,0.5,0.0,-1
200801240GSW,2008,GSW,NJN,18,18,Al Harrington,Andris Biedrins,Kelenna Azubuike,Monta Ellis,Stephen Jackson,Bostjan Nachbar,Josh Boone,Marcus Williams,Richard Jefferson,Vince Carter,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,1,2,1,0,0,1,1,0,2,0,2,0,2,0.5,0.5,0.0,-1
200801240GSW,2008,GSW,NJN,19,20,Al Harrington,Andris Biedrins,Kelenna Azubuike,Monta Ellis,Stephen Jackson,Jason Kidd,Josh Boone,Marcus Williams,Richard Jefferson,Vince Carter,5,1,3,5,3,0,0,3,0,0,1,1,0,0,6,0.6,0.6,0.0,3,0,2,2,1,1,1,2,1,0,2,2,0,1,5,0.6666666666666666,0.5,1.0,1
200801240GSW,2008,GSW,NJN,21,21,Andris Biedrins,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Jason Kidd,Josh Boone,Marcus Williams,Richard Jefferson,Vince Carter,2,0,1,1,1,1,0,1,0,0,1,1,0,1,2,0.5,1.0,0.0,3,0,1,2,0,1,1,1,1,0,2,1,1,1,3,0.3333333333333333,0.0,1.0,-1
200801240GSW,2008,GSW,NJN,22,22,Andris Biedrins,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Antoine Wright,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,2,0,1,2,1,0,0,0,0,0,2,2,0,0,2,0.5,0.5,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200801240GSW,2008,GSW,NJN,23,23,Al Harrington,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Antoine Wright,Jason Kidd,Richard Jefferson,Sean Williams,Vince Carter,1,2,0,0,0,1,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,3,2,0,2,0,1,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,-1
200801240GSW,2008,GSW,NJN,24,24,Al Harrington,Baron Davis,Kelenna Azubuike,Matt Barnes,Stephen Jackson,Antoine Wright,Jason Kidd,Richard Jefferson,Sean Williams,Vince Carter,2,0,1,1,1,1,0,0,0,1,1,0,1,0,2,0.5,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
200801240GSW,2008,GSW,NJN,25,30,Andris Biedrins,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,Antoine Wright,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,12,4,6,10,5,2,1,4,0,0,8,3,5,2,13,0.5,0.5,0.5,16,3,5,15,4,1,1,3,2,0,11,3,8,4,11,0.3125,0.26666666666666666,1.0,1
200801240GSW,2008,GSW,NJN,31,32,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,Antoine Wright,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,1,6,0,0,0,1,0,0,0,1,1,1,0,2,0,0.0,0.0,0.0,1,9,1,1,1,0,0,1,0,4,3,1,2,0,2,1.0,1.0,0.0,-1
200801240GSW,2008,GSW,NJN,33,33,Baron Davis,Marco Belinelli,Matt Barnes,Monta Ellis,Stephen Jackson,Bostjan Nachbar,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,1,6,1,1,1,0,0,1,0,2,4,2,2,0,2,1.0,1.0,0.0,1
200801240GSW,2008,GSW,NJN,34,35,Baron Davis,Kelenna Azubuike,Matt Barnes,Monta Ellis,Stephen Jackson,Bostjan Nachbar,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,2,4,0,2,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.0,6,1,4,5,4,1,0,4,0,0,4,2,2,1,8,0.6666666666666666,0.8,0.0,-1
200801240GSW,2008,GSW,NJN,36,36,Al Harrington,Baron Davis,Kelenna Azubuike,Monta Ellis,Stephen Jackson,Bostjan Nachbar,Jason Kidd,Marcus Williams,Richard Jefferson,Sean Williams,3,0,2,1,0,2,2,1,0,0,0,0,0,0,6,0.6666666666666666,0.0,1.0,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1
200801240GSW,2008,GSW,NJN,37,40,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Bostjan Nachbar,Jason Kidd,Malik Allen,Sean Williams,Vince Carter,7,2,7,4,4,3,3,4,0,2,4,4,0,0,17,1.0,1.0,1.0,4,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1
200801240GSW,2008,GSW,NJN,41,41,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Antoine Wright,Josh Boone,Marcus Williams,Richard Jefferson,Vince Carter,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,2,0,2,0,0,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,-1
200801240GSW,2008,GSW,NJN,42,47,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Antoine Wright,Jason Kidd,Josh Boone,Richard Jefferson,Vince Carter,8,8,3,6,3,2,0,1,0,2,5,4,1,2,6,0.375,0.5,0.0,15,6,7,7,3,8,4,6,0,0,9,4,5,0,18,0.4666666666666667,0.42857142857142855,0.5,-1
200801270GSW,2008,GSW,NYK,0,3,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Eddy Curry,Jamal Crawford,Mardy Collins,Quentin Richardson,Zach Randolph,6,4,3,5,3,1,0,2,0,0,8,6,2,3,6,0.5,0.6,0.0,8,2,3,8,3,0,0,3,0,1,4,3,1,1,6,0.375,0.375,0.0,-1
200801270GSW,2008,GSW,NYK,4,7,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Mardy Collins,Quentin Richardson,Zach Randolph,10,1,3,8,3,2,0,1,0,1,6,3,3,1,6,0.3,0.375,0.0,11,0,6,9,6,2,0,3,0,0,6,4,2,0,12,0.5454545454545454,0.6666666666666666,0.0,-1
200801270GSW,2008,GSW,NYK,8,9,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Jared Jeffries,Nate Robinson,Zach Randolph,5,2,3,3,2,2,1,2,0,1,5,4,1,1,7,0.6,0.6666666666666666,0.5,4,0,0,4,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1
200801270GSW,2008,GSW,NYK,10,11,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Nate Robinson,Renaldo Balkman,Zach Randolph,3,2,1,1,0,2,1,1,1,0,3,1,2,1,3,0.3333333333333333,0.0,0.5,2,0,1,1,1,1,0,1,0,1,0,0,0,1,2,0.5,1.0,0.0,1
200801270GSW,2008,GSW,NYK,12,13,Al Harrington,Baron Davis,C.J. Watson,Matt Barnes,Stephen Jackson,David Lee,Jamal Crawford,Mardy Collins,Nate Robinson,Renaldo Balkman,2,0,0,1,0,1,0,0,0,1,1,1,0,2,0,0.0,0.0,0.0,4,0,3,4,3,0,0,2,0,0,2,2,0,0,6,0.75,0.75,0.0,-1
200801270GSW,2008,GSW,NYK,14,14,Al Harrington,Baron Davis,C.J. Watson,Matt Barnes,Stephen Jackson,David Lee,Mardy Collins,Nate Robinson,Quentin Richardson,Renaldo Balkman,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0.0,0.0,0.0,1
200801270GSW,2008,GSW,NYK,15,15,Andris Biedrins,C.J. Watson,Kelenna Azubuike,Matt Barnes,Monta Ellis,David Lee,Mardy Collins,Nate Robinson,Quentin Richardson,Renaldo Balkman,3,2,1,3,1,0,0,0,1,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,3,1,2,2,2,1,0,1,0,0,2,1,1,0,4,0.6666666666666666,1.0,0.0,-1
200801270GSW,2008,GSW,NYK,16,16,Andris Biedrins,C.J. Watson,Kelenna Azubuike,Matt Barnes,Monta Ellis,Mardy Collins,Nate Robinson,Quentin Richardson,Renaldo Balkman,Zach Randolph,2,0,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200801270GSW,2008,GSW,NYK,17,18,Andris Biedrins,C.J. Watson,Kelenna Azubuike,Matt Barnes,Monta Ellis,Jamal Crawford,Mardy Collins,Quentin Richardson,Renaldo Balkman,Zach Randolph,3,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0.3333333333333333,0.5,0.0,7,1,3,6,2,1,1,2,0,0,6,2,4,0,7,0.42857142857142855,0.3333333333333333,1.0,-1
200801270GSW,2008,GSW,NYK,19,20,Andris Biedrins,C.J. Watson,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Jamal Crawford,Mardy Collins,Quentin Richardson,Renaldo Balkman,Zach Randolph,2,1,2,2,2,0,0,1,0,0,2,1,1,1,4,1.0,1.0,0.0,5,0,2,4,2,1,0,1,1,0,2,0,2,0,4,0.4,0.5,0.0,-1
200801270GSW,2008,GSW,NYK,21,24,Al Harrington,Baron Davis,C.J. Watson,Kelenna Azubuike,Monta Ellis,Jamal Crawford,Mardy Collins,Quentin Richardson,Renaldo Balkman,Zach Randolph,8,0,3,4,3,4,0,2,0,0,3,2,1,0,6,0.375,0.75,0.0,8,0,5,7,5,1,0,3,0,0,5,4,1,2,10,0.625,0.7142857142857143,0.0,-1
200801270GSW,2008,GSW,NYK,25,25,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Eddy Curry,Jamal Crawford,Mardy Collins,Quentin Richardson,Zach Randolph,3,1,1,1,1,2,0,1,0,0,2,0,2,1,2,0.3333333333333333,1.0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200801270GSW,2008,GSW,NYK,26,31,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Eddy Curry,Jamal Crawford,Nate Robinson,Quentin Richardson,Zach Randolph,12,0,6,10,6,2,0,3,0,3,6,3,3,1,12,0.5,0.6,0.0,9,5,4,7,4,2,0,3,1,1,5,3,2,1,8,0.4444444444444444,0.5714285714285714,0.0,1
200801270GSW,2008,GSW,NYK,32,32,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Eddy Curry,Jamal Crawford,Nate Robinson,Quentin Richardson,1,4,1,1,1,0,0,0,0,1,1,0,1,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0.0,0.0,0.0,1
200801270GSW,2008,GSW,NYK,33,36,Andris Biedrins,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,David Lee,Eddy Curry,Jamal Crawford,Quentin Richardson,Renaldo Balkman,6,4,2,4,0,2,2,2,1,1,4,3,1,2,6,0.3333333333333333,0.0,1.0,7,4,3,7,3,0,0,2,1,0,6,5,1,1,6,0.42857142857142855,0.42857142857142855,0.0,-1
200801270GSW,2008,GSW,NYK,37,38,Andris Biedrins,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Nate Robinson,Renaldo Balkman,Zach Randolph,3,0,3,1,1,2,2,2,0,0,3,3,0,1,8,1.0,1.0,1.0,3,4,1,2,1,1,0,1,0,1,1,0,1,0,2,0.3333333333333333,0.5,0.0,1
200801270GSW,2008,GSW,NYK,39,39,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Nate Robinson,Renaldo Balkman,Zach Randolph,1,2,1,0,0,1,1,1,0,1,1,0,1,0,3,1.0,0.0,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1
200801270GSW,2008,GSW,NYK,40,41,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,Eddy Curry,Jamal Crawford,Nate Robinson,Quentin Richardson,Zach Randolph,3,2,1,2,1,1,0,0,0,1,3,3,0,0,2,0.3333333333333333,0.5,0.0,4,0,1,3,1,1,0,1,0,1,2,2,0,1,2,0.25,0.3333333333333333,0.0,-1
200801270GSW,2008,GSW,NYK,42,47,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,David Lee,Jamal Crawford,Nate Robinson,Quentin Richardson,Renaldo Balkman,10,10,3,8,3,2,0,1,2,2,8,5,3,1,6,0.3,0.375,0.0,11,5,5,6,3,5,2,3,0,2,7,6,1,2,12,0.45454545454545453,0.5,0.4,-1
200801290HOU,2008,HOU,GSW,0,4,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Andris Biedrins,Baron Davis,Monta Ellis,Stephen Jackson,10,2,7,9,6,1,1,6,0,2,7,6,1,1,15,0.7,0.6666666666666666,1.0,8,2,2,6,1,2,1,1,0,0,3,2,1,2,5,0.25,0.16666666666666666,0.5,1
200801290HOU,2008,HOU,GSW,5,6,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,6,2,2,4,2,2,0,1,0,0,6,4,2,0,4,0.3333333333333333,0.5,0.0,3,2,0,2,0,1,0,0,2,0,2,2,0,2,0,0.0,0.0,0.0,1
200801290HOU,2008,HOU,GSW,7,8,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Baron Davis,Mickael Pietrus,Monta Ellis,Stephen Jackson,3,0,2,3,2,0,0,1,0,0,3,3,0,1,4,0.6666666666666666,0.6666666666666666,0.0,3,2,1,2,1,1,0,0,0,0,2,1,1,0,2,0.3333333333333333,0.5,0.0,1
200801290HOU,2008,HOU,GSW,9,9,Aaron Brooks,Bonzi Wells,Luis Scola,Rafer Alston,Yao Ming,Al Harrington,Baron Davis,Mickael Pietrus,Monta Ellis,Stephen Jackson,5,2,1,4,1,1,0,0,1,1,4,1,3,0,2,0.2,0.25,0.0,2,0,1,1,0,1,1,0,0,1,1,1,0,0,3,0.5,0.0,1.0,-1
200801290HOU,2008,HOU,GSW,10,12,Aaron Brooks,Bonzi Wells,Luis Scola,Rafer Alston,Yao Ming,Andris Biedrins,Baron Davis,Mickael Pietrus,Monta Ellis,Stephen Jackson,7,2,0,6,0,1,0,0,0,0,6,3,3,1,0,0.0,0.0,0.0,6,4,2,3,1,3,1,2,0,0,5,4,1,0,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1
200801290HOU,2008,HOU,GSW,13,14,Aaron Brooks,Bonzi Wells,Carl Landry,Luther Head,Yao Ming,Andris Biedrins,C.J. Watson,Mickael Pietrus,Monta Ellis,Stephen Jackson,4,1,2,3,2,1,0,2,0,0,3,2,1,1,4,0.5,0.6666666666666666,0.0,2,2,1,2,1,0,0,1,0,2,1,1,0,1,2,0.5,0.5,0.0,1
200801290HOU,2008,HOU,GSW,15,15,Aaron Brooks,Bonzi Wells,Carl Landry,Luther Head,Shane Battier,Andris Biedrins,C.J. Watson,Mickael Pietrus,Monta Ellis,Stephen Jackson,1,4,0,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,3,0,1,3,1,0,0,1,0,0,2,2,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200801290HOU,2008,HOU,GSW,16,16,Aaron Brooks,Bonzi Wells,Carl Landry,Luther Head,Shane Battier,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Stephen Jackson,3,0,1,2,1,1,0,0,1,0,2,1,1,1,2,0.3333333333333333,0.5,0.0,2,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1
200801290HOU,2008,HOU,GSW,17,17,Bonzi Wells,Carl Landry,Luther Head,Rafer Alston,Shane Battier,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Stephen Jackson,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,3,0,1,3,1,0,0,1,0,1,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200801290HOU,2008,HOU,GSW,18,18,Bonzi Wells,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Stephen Jackson,1,2,1,1,1,0,0,1,0,1,1,1,0,1,2,1.0,1.0,0.0,3,0,1,2,0,1,1,1,0,0,1,0,1,0,3,0.3333333333333333,0.0,1.0,-1
200801290HOU,2008,HOU,GSW,19,19,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Stephen Jackson,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,1.0,0.0,1.0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1
200801290HOU,2008,HOU,GSW,20,20,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Monta Ellis,4,0,0,3,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,3,2,1,3,1,0,0,0,1,0,4,3,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200801290HOU,2008,HOU,GSW,21,22,Luther Head,Mike James,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Monta Ellis,3,0,2,1,1,2,1,2,0,0,1,1,0,2,5,0.6666666666666666,1.0,0.5,5,1,3,5,3,0,0,1,1,0,2,1,1,1,6,0.6,0.6,0.0,-1
200801290HOU,2008,HOU,GSW,23,24,Luther Head,Mike James,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Matt Barnes,Monta Ellis,3,0,1,1,0,2,1,1,0,0,0,0,0,0,3,0.3333333333333333,0.0,0.5,4,0,2,2,2,2,0,2,0,1,4,2,2,0,4,0.5,1.0,0.0,-1
200801290HOU,2008,HOU,GSW,25,29,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,6,2,5,5,5,1,0,2,0,0,4,4,0,3,10,0.8333333333333334,1.0,0.0,9,5,3,5,2,4,1,1,0,0,5,2,3,1,7,0.3333333333333333,0.4,0.25,1
200801290HOU,2008,HOU,GSW,30,33,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Andris Biedrins,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,6,1,4,6,4,0,0,3,0,2,2,2,0,1,8,0.6666666666666666,0.6666666666666666,0.0,7,0,5,4,3,3,2,3,0,0,2,2,0,0,12,0.7142857142857143,0.75,0.6666666666666666,-1
200801290HOU,2008,HOU,GSW,34,35,Luther Head,Rafer Alston,Shane Battier,Steve Novak,Yao Ming,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,3,0,1,2,0,1,1,1,1,0,2,2,0,0,3,0.3333333333333333,0.0,1.0,3,2,0,1,0,2,0,0,0,0,4,2,2,1,0,0.0,0.0,0.0,1
200801290HOU,2008,HOU,GSW,36,36,Bonzi Wells,Luther Head,Rafer Alston,Steve Novak,Yao Ming,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1
200801290HOU,2008,HOU,GSW,37,38,Bonzi Wells,Carl Landry,Luther Head,Rafer Alston,Steve Novak,Andris Biedrins,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,3,2,1,3,1,0,0,0,0,0,3,1,2,1,2,0.3333333333333333,0.3333333333333333,0.0,3,2,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200801290HOU,2008,HOU,GSW,39,39,Bonzi Wells,Carl Landry,Luther Head,Rafer Alston,Steve Novak,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Monta Ellis,2,0,1,1,0,1,1,1,1,0,2,2,0,0,3,0.5,0.0,1.0,3,0,1,2,1,1,0,0,0,0,1,1,0,0,2,0.3333333333333333,0.5,0.0,1
200801290HOU,2008,HOU,GSW,40,40,Aaron Brooks,Bonzi Wells,Carl Landry,Rafer Alston,Steve Novak,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Monta Ellis,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,2,2,0,0,5,1.0,1.0,1.0,-1
200801290HOU,2008,HOU,GSW,41,41,Aaron Brooks,Bonzi Wells,Luther Head,Steve Novak,Yao Ming,Andris Biedrins,Baron Davis,C.J. Watson,Mickael Pietrus,Monta Ellis,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200801290HOU,2008,HOU,GSW,42,42,Aaron Brooks,Bonzi Wells,Luther Head,Steve Novak,Yao Ming,Andris Biedrins,C.J. Watson,Kelenna Azubuike,Mickael Pietrus,Stephen Jackson,2,0,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,2,0,2,1,1,1,1,2,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
200801290HOU,2008,HOU,GSW,43,44,Luther Head,Rafer Alston,Shane Battier,Steve Novak,Yao Ming,Al Harrington,C.J. Watson,Kelenna Azubuike,Mickael Pietrus,Stephen Jackson,4,0,1,2,1,2,0,1,0,3,2,1,1,1,2,0.25,0.5,0.0,3,2,1,1,0,2,1,1,1,0,3,2,1,0,3,0.3333333333333333,0.0,0.5,-1
200801290HOU,2008,HOU,GSW,45,45,Luther Head,Rafer Alston,Shane Battier,Steve Novak,Yao Ming,Al Harrington,Baron Davis,Mickael Pietrus,Monta Ellis,Stephen Jackson,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,2,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
200801290HOU,2008,HOU,GSW,46,46,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Baron Davis,Mickael Pietrus,Monta Ellis,Stephen Jackson,1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
200801290HOU,2008,HOU,GSW,47,47,Luis Scola,Luther Head,Rafer Alston,Shane Battier,Yao Ming,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,0,8,0,0,0,0,0,0,0,3,3,2,1,0,0,0.0,0.0,0.0,3,2,1,0,0,3,1,0,0,1,2,1,1,0,3,0.3333333333333333,0.0,0.3333333333333333,-1
200801300NOP,2008,NOP,GSW,0,10,Chris Paul,David West,Jannero Pargo,Peja Stojakovic,Tyson Chandler,Al Harrington,Baron Davis,Matt Barnes,Monta Ellis,Stephen Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,11,11,Chris Paul,David West,Jannero Pargo,Peja Stojakovic,Ryan Bowen,Al Harrington,Baron Davis,Matt Barnes,Mickael Pietrus,Monta Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,12,12,Chris Paul,David West,Jannero Pargo,Peja Stojakovic,Ryan Bowen,Andris Biedrins,Baron Davis,Matt Barnes,Mickael Pietrus,Monta Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,13,15,Chris Paul,Melvin Ely,Peja Stojakovic,Rasual Butler,Ryan Bowen,Andris Biedrins,Baron Davis,Matt Barnes,Mickael Pietrus,Monta Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,16,16,Chris Paul,Melvin Ely,Peja Stojakovic,Rasual Butler,Ryan Bowen,Andris Biedrins,Baron Davis,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,17,18,Chris Paul,Jannero Pargo,Rasual Butler,Ryan Bowen,Tyson Chandler,Andris Biedrins,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Stephen Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,19,20,Chris Paul,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Al Harrington,Kelenna Azubuike,Mickael Pietrus,Monta Ellis,Stephen Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,21,21,Chris Paul,David West,Jannero Pargo,Rasual Butler,Tyson Chandler,Al Harrington,Kelenna Azubuike,Matt Barnes,Monta Ellis,Stephen Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200801300NOP,2008,NOP,GSW,22,22,Chris Paul,David West,Jannero Pargo,Peja Stojakovic,Tyson Chandler,Al Harrington,Baron Davis,C.J. Watson,Matt Barnes,Stephen Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
