game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200911160ORL,2010,ORL,CHA,8,9,Brandon Bass,Jameer Nelson,Mickael Pietrus,Ryan Anderson,Vince Carter,Boris Diaw,Gerald Wallace,Raymond Felton,Ronald Murray,Stephen Jackson,9,0,2,8,2,1,0,1,0,0,6,2,4,0,4,0.2222222222222222,0.25,0.0,3,0,1,2,1,1,0,1,0,1,3,3,0,1,2,0.3333333333333333,0.5,0.0,1
200911160ORL,2010,ORL,CHA,10,11,Brandon Bass,Jason Williams,Matt Barnes,Ryan Anderson,Vince Carter,Boris Diaw,Gerald Wallace,Raymond Felton,Ronald Murray,Stephen Jackson,3,0,3,2,2,1,1,2,0,0,1,1,0,1,7,1.0,1.0,1.0,3,2,2,3,2,0,0,0,0,0,1,0,1,1,4,0.6666666666666666,0.6666666666666666,0.0,1
200911160ORL,2010,ORL,CHA,12,12,Brandon Bass,Jason Williams,Matt Barnes,Ryan Anderson,Vince Carter,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,2,0,2,0,0,2,2,2,0,0,0,0,0,0,6,1.0,0.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,1
200911160ORL,2010,ORL,CHA,13,16,Dwight Howard,J.J. Redick,Jason Williams,Matt Barnes,Ryan Anderson,D.J. Augustin,Gerald Wallace,Nazr Mohammed,Ronald Murray,Stephen Jackson,6,3,3,3,2,3,1,1,0,0,1,1,0,1,7,0.5,0.6666666666666666,0.3333333333333333,8,0,6,8,6,0,0,3,0,0,4,4,0,1,12,0.75,0.75,0.0,-1
200911160ORL,2010,ORL,CHA,17,17,Dwight Howard,J.J. Redick,Jason Williams,Matt Barnes,Rashard Lewis,Boris Diaw,Gerald Wallace,Nazr Mohammed,Raymond Felton,Ronald Murray,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,3,0,2,2,1,1,1,2,0,0,1,0,1,0,5,0.6666666666666666,0.5,1.0,-1
200911160ORL,2010,ORL,CHA,18,19,Dwight Howard,Jameer Nelson,Matt Barnes,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Nazr Mohammed,Raymond Felton,Ronald Murray,3,0,2,2,2,1,0,1,0,0,0,0,0,1,4,0.6666666666666666,1.0,0.0,3,0,3,3,3,0,0,2,0,1,1,1,0,0,6,1.0,1.0,0.0,-1
200911160ORL,2010,ORL,CHA,20,20,Dwight Howard,Jameer Nelson,Matt Barnes,Rashard Lewis,Vince Carter,Boris Diaw,Nazr Mohammed,Raymond Felton,Ronald Murray,Stephen Jackson,2,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
200911160ORL,2010,ORL,CHA,21,21,Dwight Howard,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0.0,0.0,0.0,3,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
200911160ORL,2010,ORL,CHA,22,22,Brandon Bass,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,1,1,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,-1
200911160ORL,2010,ORL,CHA,23,24,Brandon Bass,Jameer Nelson,Matt Barnes,Mickael Pietrus,Vince Carter,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,5,0,2,3,1,2,1,2,0,0,6,3,3,0,5,0.4,0.3333333333333333,0.5,4,0,1,3,1,1,0,1,0,0,0,0,0,0,2,0.25,0.3333333333333333,0.0,1
200911160ORL,2010,ORL,CHA,25,26,Dwight Howard,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Raymond Felton,Stephen Jackson,Tyson Chandler,3,0,1,1,0,2,1,1,0,2,1,1,0,1,3,0.3333333333333333,0.0,0.5,2,2,1,2,1,0,0,0,0,0,3,2,1,1,2,0.5,0.5,0.0,1
200911160ORL,2010,ORL,CHA,27,31,Dwight Howard,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Ronald Murray,Stephen Jackson,Tyson Chandler,6,2,2,1,0,5,2,2,0,1,6,3,3,3,6,0.3333333333333333,0.0,0.4,7,0,3,4,2,3,1,1,0,2,3,2,1,1,7,0.42857142857142855,0.5,0.3333333333333333,-1
200911160ORL,2010,ORL,CHA,32,33,Dwight Howard,Jameer Nelson,Mickael Pietrus,Ryan Anderson,Vince Carter,Boris Diaw,Gerald Wallace,Ronald Murray,Stephen Jackson,Tyson Chandler,3,1,3,2,2,1,1,2,0,0,1,1,0,0,7,1.0,1.0,1.0,3,2,2,3,2,0,0,1,0,2,0,0,0,0,4,0.6666666666666666,0.6666666666666666,0.0,1
200911160ORL,2010,ORL,CHA,34,35,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Ryan Anderson,Boris Diaw,D.J. Augustin,Gerald Wallace,Stephen Jackson,Tyson Chandler,4,2,2,2,2,2,0,1,0,0,4,2,2,0,4,0.5,1.0,0.0,4,0,0,3,0,1,0,0,0,0,3,1,2,1,0,0.0,0.0,0.0,1
200911160ORL,2010,ORL,CHA,36,36,Brandon Bass,Jason Williams,Mickael Pietrus,Rashard Lewis,Ryan Anderson,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200911160ORL,2010,ORL,CHA,37,38,Brandon Bass,Jason Williams,Matt Barnes,Rashard Lewis,Ryan Anderson,Boris Diaw,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Jackson,4,0,2,4,2,0,0,0,1,1,1,0,1,0,4,0.5,0.5,0.0,1,2,1,1,1,0,0,1,0,0,2,1,1,2,2,1.0,1.0,0.0,1
200911160ORL,2010,ORL,CHA,39,40,Brandon Bass,Jason Williams,Matt Barnes,Rashard Lewis,Ryan Anderson,Boris Diaw,Gerald Wallace,Raymond Felton,Ronald Murray,Stephen Jackson,2,0,0,1,0,1,0,0,0,1,1,1,0,2,0,0.0,0.0,0.0,3,6,2,2,1,1,1,1,0,1,5,2,3,0,5,0.6666666666666666,0.5,1.0,-1
200911160ORL,2010,ORL,CHA,41,41,Dwight Howard,Jameer Nelson,Matt Barnes,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Ronald Murray,Stephen Jackson,Tyson Chandler,2,0,1,1,1,1,0,1,0,1,1,1,0,0,2,0.5,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
200911160ORL,2010,ORL,CHA,42,45,Dwight Howard,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Ronald Murray,Stephen Jackson,Tyson Chandler,6,7,2,4,2,2,0,0,0,1,5,2,3,0,4,0.3333333333333333,0.5,0.0,5,2,2,4,2,1,0,0,1,1,9,6,3,2,4,0.4,0.5,0.0,-1
200911160ORL,2010,ORL,CHA,46,47,Dwight Howard,Jameer Nelson,Mickael Pietrus,Rashard Lewis,Vince Carter,Boris Diaw,Gerald Wallace,Raymond Felton,Stephen Jackson,Tyson Chandler,2,4,1,0,0,2,1,0,0,2,2,2,0,1,3,0.5,0.0,0.5,2,6,1,2,1,0,0,1,0,0,2,1,1,1,2,0.5,0.5,0.0,1
200911180ORL,2010,ORL,OKC,0,7,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,15,4,8,11,7,4,1,4,0,0,12,9,3,0,17,0.5333333333333333,0.6363636363636364,0.25,15,4,4,13,4,2,0,2,1,0,10,6,4,2,8,0.26666666666666666,0.3076923076923077,0.0,1
200911180ORL,2010,ORL,OKC,8,9,Jason Williams,Marcin Gortat,Mickael Pietrus,Rashard Lewis,Vince Carter,Etan Thomas,Jeff Green,Kevin Durant,Russell Westbrook,Thabo Sefolosha,2,0,2,1,1,1,1,2,0,0,1,1,0,1,5,1.0,1.0,1.0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1
200911180ORL,2010,ORL,OKC,10,10,Jason Williams,Marcin Gortat,Mickael Pietrus,Ryan Anderson,Vince Carter,Etan Thomas,Jeff Green,Kevin Durant,Russell Westbrook,Thabo Sefolosha,2,0,1,2,1,0,0,0,0,1,1,0,1,1,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
200911180ORL,2010,ORL,OKC,11,12,Jason Williams,Marcin Gortat,Mickael Pietrus,Ryan Anderson,Vince Carter,Etan Thomas,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,4,1,3,3,2,1,1,2,0,0,3,2,1,1,7,0.75,0.6666666666666666,1.0,6,0,1,6,1,0,0,0,0,1,4,1,3,0,2,0.16666666666666666,0.16666666666666666,0.0,1
200911180ORL,2010,ORL,OKC,13,15,Anthony Johnson,J.J. Redick,Marcin Gortat,Rashard Lewis,Ryan Anderson,Etan Thomas,James Harden,Jeff Green,Kevin Ollie,Nick Collison,6,0,4,5,3,1,1,4,0,0,3,2,1,0,9,0.6666666666666666,0.6,1.0,6,1,4,5,4,1,0,1,0,0,1,1,0,0,8,0.6666666666666666,0.8,0.0,1
200911180ORL,2010,ORL,OKC,16,17,Anthony Johnson,J.J. Redick,Marcin Gortat,Rashard Lewis,Ryan Anderson,James Harden,Jeff Green,Kevin Ollie,Nick Collison,Serge Ibaka,3,0,2,1,1,2,1,1,0,0,0,0,0,0,5,0.6666666666666666,1.0,0.5,2,2,2,1,1,1,1,1,0,1,1,1,0,0,5,1.0,1.0,1.0,-1
200911180ORL,2010,ORL,OKC,18,19,Anthony Johnson,Dwight Howard,Mickael Pietrus,Rashard Lewis,Vince Carter,James Harden,Jeff Green,Kevin Ollie,Nick Collison,Serge Ibaka,4,1,3,2,1,2,2,3,0,1,2,2,0,0,8,0.75,0.5,1.0,5,1,2,4,1,1,1,1,1,0,2,1,1,0,5,0.4,0.25,1.0,1
200911180ORL,2010,ORL,OKC,20,20,Anthony Johnson,Marcin Gortat,Mickael Pietrus,Rashard Lewis,Vince Carter,James Harden,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,-1
200911180ORL,2010,ORL,OKC,21,21,Jason Williams,Marcin Gortat,Mickael Pietrus,Rashard Lewis,Vince Carter,James Harden,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
200911180ORL,2010,ORL,OKC,22,24,Jason Williams,Marcin Gortat,Mickael Pietrus,Rashard Lewis,Vince Carter,James Harden,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,5,2,2,5,2,0,0,0,1,0,4,3,1,0,4,0.4,0.4,0.0,3,2,0,1,0,2,0,0,0,1,2,2,0,1,0,0.0,0.0,0.0,1
200911180ORL,2010,ORL,OKC,25,28,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,9,4,3,5,1,4,2,3,1,1,7,4,3,1,8,0.3333333333333333,0.2,0.5,6,2,2,4,1,2,1,1,1,0,6,5,1,1,5,0.3333333333333333,0.25,0.5,1
200911180ORL,2010,ORL,OKC,29,32,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,7,4,3,4,3,3,0,2,0,0,8,7,1,3,6,0.42857142857142855,0.75,0.0,9,4,1,5,1,4,0,1,1,0,5,4,1,1,2,0.1111111111111111,0.2,0.0,1
200911180ORL,2010,ORL,OKC,33,33,Dwight Howard,J.J. Redick,Jason Williams,Mickael Pietrus,Rashard Lewis,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,1,0,1,0,0,1,1,1,0,0,2,2,0,0,3,1.0,0.0,1.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200911180ORL,2010,ORL,OKC,34,35,J.J. Redick,Jason Williams,Marcin Gortat,Mickael Pietrus,Rashard Lewis,James Harden,Kyle Weaver,Nick Collison,Serge Ibaka,Thabo Sefolosha,3,2,1,3,1,0,0,0,0,0,3,3,0,1,2,0.3333333333333333,0.3333333333333333,0.0,5,0,1,3,1,2,0,1,0,0,4,3,1,1,2,0.2,0.3333333333333333,0.0,-1
200911180ORL,2010,ORL,OKC,36,36,J.J. Redick,Jason Williams,Marcin Gortat,Mickael Pietrus,Rashard Lewis,D.J. White,James Harden,Kyle Weaver,Nick Collison,Thabo Sefolosha,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,1,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200911180ORL,2010,ORL,OKC,37,40,Anthony Johnson,J.J. Redick,Marcin Gortat,Matt Barnes,Ryan Anderson,D.J. White,James Harden,Kevin Ollie,Kyle Weaver,Nick Collison,6,4,1,1,1,5,0,0,0,1,2,2,0,1,2,0.16666666666666666,1.0,0.0,8,2,6,6,4,2,2,5,0,1,5,5,0,0,14,0.75,0.6666666666666666,1.0,-1
200911180ORL,2010,ORL,OKC,41,42,Anthony Johnson,J.J. Redick,Marcin Gortat,Matt Barnes,Ryan Anderson,D.J. White,James Harden,Kevin Ollie,Kyle Weaver,Serge Ibaka,3,2,1,2,0,1,1,1,0,0,3,2,1,0,3,0.3333333333333333,0.0,1.0,3,0,1,2,1,1,0,0,0,1,2,2,0,0,2,0.3333333333333333,0.5,0.0,1
200911180ORL,2010,ORL,OKC,43,47,Anthony Johnson,Brandon Bass,J.J. Redick,Matt Barnes,Ryan Anderson,D.J. White,James Harden,Kevin Ollie,Kyle Weaver,Serge Ibaka,8,0,4,4,2,4,2,2,0,0,2,1,1,3,10,0.5,0.5,0.5,8,1,6,5,3,3,3,4,0,0,4,3,1,4,15,0.75,0.6,1.0,-1
200911200BOS,2010,BOS,ORL,0,6,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,10,2,3,9,3,1,0,2,1,2,4,3,1,3,6,0.3,0.3333333333333333,0.0,10,2,8,5,4,5,4,5,0,2,6,6,0,3,20,0.8,0.8,0.8,-1
200911200BOS,2010,BOS,ORL,7,7,Kendrick Perkins,Kevin Garnett,Marquis Daniels,Paul Pierce,Rajon Rondo,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,4,0,0,4,0,0,0,0,0,0,4,2,2,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
200911200BOS,2010,BOS,ORL,8,9,Kevin Garnett,Marquis Daniels,Paul Pierce,Rajon Rondo,Rasheed Wallace,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,6,1,2,4,2,2,0,2,1,0,3,0,3,0,4,0.3333333333333333,0.5,0.0,2,0,2,1,1,1,1,2,0,0,1,1,0,1,5,1.0,1.0,1.0,-1
200911200BOS,2010,BOS,ORL,10,11,Kevin Garnett,Marquis Daniels,Paul Pierce,Rajon Rondo,Rasheed Wallace,Dwight Howard,Jason Williams,Matt Barnes,Mickael Pietrus,Rashard Lewis,4,0,0,4,0,0,0,0,0,1,2,2,0,0,0,0.0,0.0,0.0,4,0,1,3,1,1,0,1,1,0,5,4,1,1,2,0.25,0.3333333333333333,0.0,-1
200911200BOS,2010,BOS,ORL,12,12,Eddie House,Marquis Daniels,Paul Pierce,Rasheed Wallace,Shelden Williams,Dwight Howard,Jason Williams,Matt Barnes,Mickael Pietrus,Rashard Lewis,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200911200BOS,2010,BOS,ORL,13,13,Eddie House,Marquis Daniels,Paul Pierce,Rasheed Wallace,Shelden Williams,Anthony Johnson,Marcin Gortat,Matt Barnes,Rashard Lewis,Vince Carter,2,0,1,2,1,0,0,1,0,1,3,3,0,0,2,0.5,0.5,0.0,4,0,0,3,0,1,0,0,0,1,2,1,1,0,0,0.0,0.0,0.0,1
200911200BOS,2010,BOS,ORL,14,16,Eddie House,Marquis Daniels,Paul Pierce,Rasheed Wallace,Shelden Williams,Anthony Johnson,Marcin Gortat,Matt Barnes,Ryan Anderson,Vince Carter,4,2,1,3,1,1,0,1,0,1,2,1,1,0,2,0.25,0.3333333333333333,0.0,5,0,2,3,2,2,0,2,0,1,5,3,2,2,4,0.4,0.6666666666666666,0.0,-1
200911200BOS,2010,BOS,ORL,17,17,Eddie House,Marquis Daniels,Rasheed Wallace,Ray Allen,Shelden Williams,Anthony Johnson,J.J. Redick,Marcin Gortat,Ryan Anderson,Vince Carter,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,1,0,1,0,1,0,2,0.5,0.5,0.0,-1
200911200BOS,2010,BOS,ORL,18,18,Marquis Daniels,Rajon Rondo,Rasheed Wallace,Ray Allen,Shelden Williams,Anthony Johnson,J.J. Redick,Marcin Gortat,Ryan Anderson,Vince Carter,3,0,1,3,1,0,0,1,2,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,1,0,0,2,1,1,0,0,1,1,0,1,3,0.5,0.0,0.5,-1
200911200BOS,2010,BOS,ORL,19,20,Kevin Garnett,Marquis Daniels,Rajon Rondo,Rasheed Wallace,Ray Allen,Anthony Johnson,Dwight Howard,J.J. Redick,Ryan Anderson,Vince Carter,4,0,3,3,2,1,1,2,1,0,2,1,1,1,7,0.75,0.6666666666666666,1.0,3,2,0,2,0,1,0,0,1,0,2,0,2,1,0,0.0,0.0,0.0,1
200911200BOS,2010,BOS,ORL,21,23,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,3,6,0,2,0,1,0,0,0,2,4,2,2,2,0,0.0,0.0,0.0,1,6,0,1,0,0,0,0,0,1,4,2,2,2,0,0.0,0.0,0.0,-1
200911200BOS,2010,BOS,ORL,24,24,Kevin Garnett,Paul Pierce,Rajon Rondo,Rasheed Wallace,Ray Allen,Dwight Howard,J.J. Redick,Jason Williams,Mickael Pietrus,Rashard Lewis,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
200911200BOS,2010,BOS,ORL,25,26,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,3,2,0,3,0,0,0,0,0,1,3,2,1,2,0,0.0,0.0,0.0,4,1,1,3,1,1,0,1,0,0,3,2,1,1,2,0.25,0.3333333333333333,0.0,-1
200911200BOS,2010,BOS,ORL,27,29,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Dwight Howard,Jason Williams,Matt Barnes,Rashard Lewis,Vince Carter,6,0,4,5,4,1,0,2,1,2,3,2,1,0,8,0.6666666666666666,0.8,0.0,7,2,3,5,2,2,1,3,2,0,3,1,2,1,7,0.42857142857142855,0.4,0.5,1
200911200BOS,2010,BOS,ORL,30,32,Kevin Garnett,Paul Pierce,Rajon Rondo,Rasheed Wallace,Ray Allen,Dwight Howard,Jason Williams,Matt Barnes,Rashard Lewis,Vince Carter,7,1,2,5,2,2,0,0,1,1,3,1,2,1,4,0.2857142857142857,0.4,0.0,4,2,2,3,1,1,1,1,0,1,5,3,2,1,5,0.5,0.3333333333333333,1.0,-1
200911200BOS,2010,BOS,ORL,33,33,Kevin Garnett,Marquis Daniels,Paul Pierce,Rajon Rondo,Rasheed Wallace,Dwight Howard,Jason Williams,Matt Barnes,Rashard Lewis,Vince Carter,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
200911200BOS,2010,BOS,ORL,34,34,Brian Scalabrine,Marquis Daniels,Paul Pierce,Rajon Rondo,Rasheed Wallace,Dwight Howard,Jason Williams,Matt Barnes,Rashard Lewis,Ryan Anderson,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,2,0,0,0,1,0,0,0,0,3,1,2,1,0,0.0,0.0,0.0,-1
200911200BOS,2010,BOS,ORL,35,36,Brian Scalabrine,Eddie House,Marquis Daniels,Paul Pierce,Rasheed Wallace,Anthony Johnson,Dwight Howard,Matt Barnes,Rashard Lewis,Ryan Anderson,2,2,0,1,0,1,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,3,2,0,2,0,1,0,0,1,0,4,2,2,0,0,0.0,0.0,0.0,-1
200911200BOS,2010,BOS,ORL,37,37,Brian Scalabrine,Eddie House,Marquis Daniels,Rasheed Wallace,Ray Allen,Anthony Johnson,Dwight Howard,Mickael Pietrus,Ryan Anderson,Vince Carter,3,0,2,2,2,1,0,1,0,0,1,1,0,0,4,0.6666666666666666,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,1
200911200BOS,2010,BOS,ORL,38,42,Brian Scalabrine,Eddie House,Marquis Daniels,Rasheed Wallace,Ray Allen,Anthony Johnson,Marcin Gortat,Mickael Pietrus,Ryan Anderson,Vince Carter,9,0,5,6,4,3,1,4,0,1,3,2,1,0,11,0.5555555555555556,0.6666666666666666,0.3333333333333333,7,0,4,5,3,2,1,2,0,2,4,3,1,2,9,0.5714285714285714,0.6,0.5,1
200911200BOS,2010,BOS,ORL,43,46,Eddie House,Kevin Garnett,Paul Pierce,Rasheed Wallace,Ray Allen,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,9,0,2,6,2,3,0,2,0,2,6,2,4,0,4,0.2222222222222222,0.3333333333333333,0.0,5,1,2,5,2,0,0,0,1,1,4,3,1,1,4,0.4,0.4,0.0,-1
200911200BOS,2010,BOS,ORL,47,47,Kevin Garnett,Paul Pierce,Rajon Rondo,Rasheed Wallace,Ray Allen,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,4,0,1,0,0,0,0,0,2,3,2,1,0,0,0.0,0.0,0.0,-1
200911250ORL,2010,ORL,MIA,0,10,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Vince Carter,Dwyane Wade,James Jones,Jermaine O'Neal,Mario Chalmers,Michael Beasley,19,2,8,11,3,8,5,5,1,0,11,7,4,3,21,0.42105263157894735,0.2727272727272727,0.625,16,5,8,11,5,5,3,4,1,2,10,8,2,2,19,0.5,0.45454545454545453,0.6,1
200911250ORL,2010,ORL,MIA,11,11,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Ryan Anderson,Daequan Cook,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Udonis Haslem,2,0,1,1,1,1,0,0,0,0,3,2,1,1,2,0.5,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200911250ORL,2010,ORL,MIA,12,12,Dwight Howard,Jason Williams,Mickael Pietrus,Rashard Lewis,Ryan Anderson,Carlos Arroyo,Daequan Cook,Dwyane Wade,Jermaine O'Neal,Udonis Haslem,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
200911250ORL,2010,ORL,MIA,13,16,J.J. Redick,Jason Williams,Marcin Gortat,Mickael Pietrus,Ryan Anderson,Carlos Arroyo,Daequan Cook,Joel Anthony,Michael Beasley,Udonis Haslem,7,2,1,3,0,4,1,1,1,0,5,4,1,1,3,0.14285714285714285,0.0,0.25,10,0,5,10,5,0,0,1,0,0,6,5,1,0,10,0.5,0.5,0.0,-1
200911250ORL,2010,ORL,MIA,17,18,Anthony Johnson,J.J. Redick,Marcin Gortat,Matt Barnes,Ryan Anderson,Carlos Arroyo,Daequan Cook,Joel Anthony,Michael Beasley,Udonis Haslem,3,0,2,2,1,1,1,1,0,1,1,1,0,0,5,0.6666666666666666,0.5,1.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200911250ORL,2010,ORL,MIA,19,19,Anthony Johnson,Dwight Howard,Matt Barnes,Rashard Lewis,Vince Carter,Carlos Arroyo,Daequan Cook,Jermaine O'Neal,Michael Beasley,Udonis Haslem,1,2,1,0,0,1,1,1,0,0,2,1,1,0,3,1.0,0.0,1.0,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
200911250ORL,2010,ORL,MIA,20,20,Anthony Johnson,Dwight Howard,Matt Barnes,Rashard Lewis,Vince Carter,Dwyane Wade,James Jones,Jermaine O'Neal,Mario Chalmers,Michael Beasley,2,4,1,1,1,1,0,1,0,1,2,0,2,0,2,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0.0,0.0,0.0,1
200911250ORL,2010,ORL,MIA,21,22,Anthony Johnson,Dwight Howard,Matt Barnes,Rashard Lewis,Vince Carter,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Michael Beasley,Udonis Haslem,4,0,0,3,0,1,0,0,0,0,4,3,1,1,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,-1
200911250ORL,2010,ORL,MIA,23,23,Anthony Johnson,Marcin Gortat,Matt Barnes,Rashard Lewis,Vince Carter,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Michael Beasley,Udonis Haslem,2,2,0,2,0,0,0,0,2,1,1,0,1,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,1,1,0,2,0.5,1.0,0.0,-1
