season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2011,OKC,LAL,34,Daequan Cook,Eric Maynor,James Harden,Kevin Durant,?,Andrew Bynum,Lamar Odom,Metta World Peace,Shannon Brown,Steve Blake,Serge Ibaka
2011,OKC,LAL,45,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Derek Fisher,Kobe Bryant,Lamar Odom,Metta World Peace,Pau Gasol,Thabo Sefolosha
2011,OKC,IND,0,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,?,Brandon Rush,Danny Granger,Darren Collison,Josh McRoberts,Roy Hibbert,Thabo Sefolosha
2011,OKC,IND,4,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,?,Brandon Rush,Dahntay Jones,Darren Collison,Roy Hibbert,Tyler Hansbrough,Thabo Sefolosha
2011,OKC,IND,12,Cole Aldrich,Daequan Cook,Eric Maynor,James Harden,?,Dahntay Jones,Jeff Foster,Lance Stephenson,Paul George,Tyler Hansbrough,Serge Ibaka
2011,OKC,IND,13,Cole Aldrich,Daequan Cook,Eric Maynor,James Harden,?,Danny Granger,Jeff Foster,Lance Stephenson,Paul George,Tyler Hansbrough,Nazr Mohammed
2011,OKC,IND,18,Daequan Cook,Eric Maynor,James Harden,Kevin Durant,?,A.J. Price,Brandon Rush,Paul George,Roy Hibbert,Tyler Hansbrough,Nick Collison
2011,OKC,IND,23,Kevin Durant,Nate Robinson,Russell Westbrook,Serge Ibaka,?,Brandon Rush,Darren Collison,James Posey,Lance Stephenson,Roy Hibbert,Thabo Sefolosha
2011,OKC,IND,31,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,?,Brandon Rush,Danny Granger,Darren Collison,Josh McRoberts,Roy Hibbert,Thabo Sefolosha
2011,OKC,IND,34,James Harden,Nick Collison,Russell Westbrook,Serge Ibaka,?,A.J. Price,Danny Granger,Jeff Foster,Paul George,Tyler Hansbrough,Thabo Sefolosha
2011,OKC,IND,37,Cole Aldrich,Daequan Cook,Eric Maynor,James Harden,?,A.J. Price,Dahntay Jones,Paul George,Roy Hibbert,Tyler Hansbrough,Nick Collison
2011,OKC,IND,43,Cole Aldrich,Daequan Cook,Nate Robinson,Nazr Mohammed,?,Dahntay Jones,Josh McRoberts,Lance Stephenson,Paul George,Tyler Hansbrough,Royal Ivey
2011,OKC,IND,46,Cole Aldrich,Daequan Cook,Nate Robinson,Nazr Mohammed,?,A.J. Price,Josh McRoberts,Lance Stephenson,Paul George,Tyler Hansbrough,Royal Ivey
2011,ATL,OKC,0,Al Horford,Jason Collins,Joe Johnson,Kirk Hinrich,?,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Marvin Williams
2011,ATL,OKC,13,Al Horford,Damien Wilkins,Jamal Crawford,Jeff Teague,?,Daequan Cook,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Joe Johnson
2011,ATL,OKC,15,Al Horford,Damien Wilkins,Jamal Crawford,Jeff Teague,?,Daequan Cook,Eric Maynor,James Harden,Nick Collison,Thabo Sefolosha,Joe Johnson
2011,ATL,OKC,35,Al Horford,Etan Thomas,Jamal Crawford,Jeff Teague,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Joe Johnson
2011,ATL,OKC,37,Al Horford,Damien Wilkins,Etan Thomas,Jamal Crawford,?,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Jeff Teague
2011,ATL,OKC,41,Al Horford,Etan Thomas,Jamal Crawford,Joe Johnson,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Marvin Williams
2011,ATL,OKC,44,Al Horford,Jamal Crawford,Joe Johnson,Kirk Hinrich,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Marvin Williams
2011,MEM,OKC,0,Marc Gasol,Mike Conley,Sam Young,Tony Allen,?,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Zach Randolph
2011,MEM,OKC,6,Marc Gasol,Mike Conley,Sam Young,Shane Battier,?,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Zach Randolph
2011,MEM,OKC,11,Marc Gasol,Mike Conley,O.J. Mayo,Tony Allen,?,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Serge Ibaka,Zach Randolph
2011,MEM,OKC,18,Jason Williams,Marc Gasol,O.J. Mayo,Sam Young,?,Daequan Cook,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Shane Battier
2011,MEM,OKC,19,Mike Conley,O.J. Mayo,Sam Young,Shane Battier,?,James Harden,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Zach Randolph
2011,MEM,OKC,43,Mike Conley,Sam Young,Shane Battier,Tony Allen,?,Daequan Cook,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Zach Randolph
2011,PHI,OKC,0,Andre Iguodala,Elton Brand,Jodie Meeks,Jrue Holiday,?,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Spencer Hawes
2011,PHI,OKC,9,Andre Iguodala,Jodie Meeks,Jrue Holiday,Marreese Speights,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Thaddeus Young
2011,PHI,OKC,19,Andre Iguodala,Elton Brand,Evan Turner,Jodie Meeks,?,Daequan Cook,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Jrue Holiday
2011,PHI,OKC,30,Andre Iguodala,Elton Brand,Jodie Meeks,Jrue Holiday,?,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Marreese Speights
2011,PHI,OKC,38,Elton Brand,Evan Turner,Jodie Meeks,Lou Williams,?,Daequan Cook,Eric Maynor,James Harden,Nick Collison,Thabo Sefolosha,Thaddeus Young
2011,OKC,DET,0,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,?,Ben Gordon,Chris Wilcox,Greg Monroe,Tayshaun Prince,Tracy McGrady,Thabo Sefolosha
2011,OKC,DET,9,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Chris Wilcox,Greg Monroe,Richard Hamilton,Tayshaun Prince,Tracy McGrady,Serge Ibaka
2011,OKC,DET,13,Daequan Cook,Eric Maynor,James Harden,Nick Collison,?,Austin Daye,Charlie Villanueva,Jason Maxiell,Richard Hamilton,Rodney Stuckey,Serge Ibaka
2011,OKC,DET,21,James Harden,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Austin Daye,Greg Monroe,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Thabo Sefolosha
2011,OKC,DET,25,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,?,Ben Gordon,Chris Wilcox,Greg Monroe,Tayshaun Prince,Tracy McGrady,Thabo Sefolosha
2011,OKC,DET,33,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Greg Monroe,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Tracy McGrady,Thabo Sefolosha
2011,OKC,DET,43,Daequan Cook,James Harden,Nick Collison,Russell Westbrook,?,Greg Monroe,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Tracy McGrady,Thabo Sefolosha
2011,CLE,OKC,11,Christian Eyenga,Daniel Gibson,Luke Harangody,Ramon Sessions,?,Cole Aldrich,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Ryan Hollins
2011,CLE,OKC,20,Alonzo Gee,Anthony Parker,J.J. Hickson,Manny Harris,?,Daequan Cook,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,Samardo Samuels
2011,CLE,OKC,40,Christian Eyenga,Daniel Gibson,Luke Harangody,Manny Harris,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Thabo Sefolosha,Ryan Hollins
2011,CLE,OKC,43,Alonzo Gee,Christian Eyenga,Joey Graham,Manny Harris,?,Cole Aldrich,Daequan Cook,Eric Maynor,James Harden,Royal Ivey,Ryan Hollins
2011,WAS,OKC,8,JaVale McGee,John Wall,Maurice Evans,Nick Young,?,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Trevor Booker
2011,WAS,OKC,13,Jordan Crawford,Maurice Evans,Nick Young,Trevor Booker,?,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Yi Jianlian
2011,WAS,OKC,24,JaVale McGee,John Wall,Jordan Crawford,Trevor Booker,?,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Yi Jianlian
2011,WAS,OKC,31,JaVale McGee,John Wall,Jordan Crawford,Trevor Booker,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Yi Jianlian
2011,WAS,OKC,33,John Wall,Jordan Crawford,Kevin Seraphin,Trevor Booker,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Yi Jianlian
2011,WAS,OKC,35,John Wall,Jordan Crawford,Kevin Seraphin,Trevor Booker,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Yi Jianlian
2011,WAS,OKC,42,JaVale McGee,John Wall,Jordan Crawford,Kevin Seraphin,?,Cole Aldrich,Daequan Cook,Eric Maynor,Nazr Mohammed,Royal Ivey,Maurice Evans
2011,MIA,OKC,10,Jamaal Magloire,Juwan Howard,LeBron James,Mario Chalmers,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Mike Miller
2011,MIA,OKC,15,Chris Bosh,Dwyane Wade,Joel Anthony,Mike Bibby,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Mike Miller
2011,MIA,OKC,19,Dwyane Wade,Joel Anthony,Juwan Howard,LeBron James,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Mike Bibby
2011,MIA,OKC,22,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,?,Eric Maynor,Kendrick Perkins,Kevin Durant,Serge Ibaka,Thabo Sefolosha,Mario Chalmers
2011,MIA,OKC,31,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,?,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Mario Chalmers
2011,MIA,OKC,41,Chris Bosh,Dwyane Wade,Joel Anthony,LeBron James,?,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,Mike Bibby
2011,MIA,OKC,46,Chris Bosh,Dwyane Wade,LeBron James,Mike Bibby,?,James Harden,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Mike Miller
2011,OKC,CHA,0,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Kwame Brown,Stephen Jackson,Thabo Sefolosha
2011,OKC,CHA,9,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Kwame Brown,Stephen Jackson,Serge Ibaka
2011,OKC,CHA,11,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Stephen Jackson,Tyrus Thomas,Serge Ibaka
2011,OKC,CHA,13,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,D.J. White,Dante Cunningham,Matt Carroll,Shaun Livingston,Tyrus Thomas,Nick Collison
2011,OKC,CHA,16,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,D.J. White,Dante Cunningham,Kwame Brown,Matt Carroll,Shaun Livingston,Nick Collison
2011,OKC,CHA,21,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Kwame Brown,Stephen Jackson,Serge Ibaka
2011,OKC,CHA,25,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Kwame Brown,Stephen Jackson,Thabo Sefolosha
2011,OKC,CHA,33,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Boris Diaw,D.J. Augustin,Dante Cunningham,Kwame Brown,Stephen Jackson,Serge Ibaka
2011,OKC,CHA,36,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,?,Boris Diaw,D.J. Augustin,Dante Cunningham,Kwame Brown,Stephen Jackson,Nick Collison
2011,OKC,CHA,41,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,?,D.J. Augustin,D.J. White,Gerald Henderson,Shaun Livingston,Tyrus Thomas,Russell Westbrook
2011,OKC,CHA,43,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Boris Diaw,D.J. Augustin,Gerald Henderson,Stephen Jackson,Tyrus Thomas,Serge Ibaka
2011,OKC,TOR,0,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Thabo Sefolosha
2011,OKC,TOR,12,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,?,DeMar DeRozan,Ed Davis,Jerryd Bayless,Reggie Evans,Sonny Weems,Nick Collison
2011,OKC,TOR,13,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Ed Davis,Jerryd Bayless,Leandro Barbosa,Reggie Evans,Sonny Weems,Nick Collison
2011,OKC,TOR,31,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Thabo Sefolosha
2011,OKC,TOR,43,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Reggie Evans,Serge Ibaka
2011,OKC,UTA,10,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,?,Al Jefferson,Earl Watson,Gordon Hayward,Jeremy Evans,Raja Bell,Russell Westbrook
2011,OKC,UTA,13,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Andrei Kirilenko,Jeremy Evans,Paul Millsap,Raja Bell,Ronnie Price,Nick Collison
2011,OKC,UTA,20,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Al Jefferson,C.J. Miles,Jeremy Evans,Raja Bell,Ronnie Price,Thabo Sefolosha
2011,OKC,UTA,25,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Al Jefferson,C.J. Miles,Earl Watson,Gordon Hayward,Paul Millsap,Thabo Sefolosha
2011,OKC,UTA,33,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,?,Al Jefferson,C.J. Miles,Earl Watson,Gordon Hayward,Paul Millsap,Thabo Sefolosha
2011,OKC,UTA,35,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,?,Al Jefferson,Earl Watson,Gordon Hayward,Paul Millsap,Raja Bell,Nick Collison
2011,OKC,UTA,37,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,?,Al Jefferson,C.J. Miles,Jeremy Evans,Raja Bell,Ronnie Price,Thabo Sefolosha
2011,OKC,UTA,40,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,?,Al Jefferson,C.J. Miles,Paul Millsap,Raja Bell,Ronnie Price,Thabo Sefolosha
2011,OKC,UTA,41,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,?,Al Jefferson,Gordon Hayward,Paul Millsap,Raja Bell,Ronnie Price,Russell Westbrook
2011,OKC,MIN,8,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Anthony Randolph,Luke Ridnour,Martell Webster,Nikola Pekovic,Wesley Johnson,Thabo Sefolosha
2011,OKC,MIN,9,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,?,Anthony Randolph,Luke Ridnour,Martell Webster,Nikola Pekovic,Wesley Johnson,Serge Ibaka
2011,OKC,MIN,13,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Anthony Tolliver,Jonny Flynn,Martell Webster,Nikola Pekovic,Wayne Ellington,Nick Collison
2011,OKC,MIN,16,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Anthony Tolliver,Darko Milicic,Jonny Flynn,Martell Webster,Wayne Ellington,Nick Collison
2011,OKC,MIN,18,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,?,Anthony Tolliver,Darko Milicic,Jonny Flynn,Michael Beasley,Wesley Johnson,Russell Westbrook
2011,OKC,MIN,25,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Anthony Randolph,Darko Milicic,Luke Ridnour,Michael Beasley,Wesley Johnson,Thabo Sefolosha
2011,OKC,MIN,35,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,?,Anthony Tolliver,Darko Milicic,Jonny Flynn,Michael Beasley,Wayne Ellington,Nick Collison
2011,OKC,MIN,41,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,?,Anthony Randolph,Anthony Tolliver,Darko Milicic,Luke Ridnour,Michael Beasley,Thabo Sefolosha
2011,OKC,MIN,44,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Anthony Randolph,Darko Milicic,Luke Ridnour,Michael Beasley,Wesley Johnson,Thabo Sefolosha
2011,OKC,POR,0,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,Wesley Matthews,Thabo Sefolosha
2011,OKC,POR,15,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Brandon Roy,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,Rudy Fernandez,Nick Collison
2011,OKC,POR,18,Daequan Cook,James Harden,Kevin Durant,Nazr Mohammed,?,Andre Miller,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Wesley Matthews,Russell Westbrook
2011,OKC,POR,19,Daequan Cook,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Andre Miller,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Wesley Matthews,Serge Ibaka
2011,OKC,POR,20,Daequan Cook,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,Wesley Matthews,Serge Ibaka
2011,OKC,POR,22,Daequan Cook,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,Wesley Matthews,Serge Ibaka
2011,OKC,POR,35,Eric Maynor,James Harden,Kevin Durant,Nick Collison,?,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,Rudy Fernandez,Serge Ibaka
2011,OKC,POR,39,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,Rudy Fernandez,Russell Westbrook
2011,OKC,POR,41,James Harden,Kendrick Perkins,Kevin Durant,Nick Collison,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,Rudy Fernandez,Russell Westbrook
2011,OKC,POR,44,James Harden,Kendrick Perkins,Kevin Durant,Nick Collison,?,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,Wesley Matthews,Russell Westbrook
2011,OKC,GSW,12,Daequan Cook,Eric Maynor,James Harden,Kevin Durant,?,David Lee,Dorell Wright,Lou Amundson,Monta Ellis,Reggie Williams,Nazr Mohammed
2011,OKC,GSW,14,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,David Lee,Dorell Wright,Lou Amundson,Monta Ellis,Reggie Williams,Thabo Sefolosha
2011,OKC,GSW,16,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Al Thornton,David Lee,Lou Amundson,Reggie Williams,Stephen Curry,Thabo Sefolosha
2011,OKC,GSW,19,Daequan Cook,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Al Thornton,David Lee,Ekpe Udoh,Reggie Williams,Stephen Curry,Serge Ibaka
2011,OKC,GSW,39,Daequan Cook,Eric Maynor,James Harden,Kevin Durant,?,Al Thornton,Dorell Wright,Lou Amundson,Reggie Williams,Stephen Curry,Nazr Mohammed
2011,OKC,GSW,43,Daequan Cook,James Harden,Kevin Durant,Nazr Mohammed,?,Al Thornton,David Lee,Dorell Wright,Monta Ellis,Stephen Curry,Russell Westbrook
2011,POR,OKC,10,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,?,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,Rudy Fernandez
2011,POR,OKC,13,Brandon Roy,Gerald Wallace,Marcus Camby,Nicolas Batum,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Rudy Fernandez
2011,POR,OKC,16,Brandon Roy,Gerald Wallace,Marcus Camby,Nicolas Batum,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Serge Ibaka,Rudy Fernandez
2011,POR,OKC,18,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,?,James Harden,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Rudy Fernandez
2011,POR,OKC,28,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,?,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Wesley Matthews
2011,POR,OKC,32,Andre Miller,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,?,James Harden,Kevin Durant,Nazr Mohammed,Russell Westbrook,Serge Ibaka,Wesley Matthews
2011,POR,OKC,35,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,?,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,Serge Ibaka,Rudy Fernandez
2011,POR,OKC,36,Brandon Roy,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Rudy Fernandez
2011,POR,OKC,42,Andre Miller,Gerald Wallace,LaMarcus Aldridge,Nicolas Batum,?,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,Rudy Fernandez
2011,LAC,OKC,9,Blake Griffin,Craig Smith,Eric Gordon,Mo Williams,?,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Randy Foye
2011,LAC,OKC,20,Al-Farouq Aminu,Blake Griffin,DeAndre Jordan,Eric Gordon,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Mo Williams
2011,LAC,OKC,25,Blake Griffin,DeAndre Jordan,Eric Gordon,Jamario Moon,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Mo Williams
2011,LAC,OKC,30,Al-Farouq Aminu,Blake Griffin,Craig Smith,Eric Gordon,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Mo Williams
2011,LAC,OKC,31,Al-Farouq Aminu,Blake Griffin,Craig Smith,Eric Gordon,?,Eric Maynor,Kendrick Perkins,Kevin Durant,Serge Ibaka,Thabo Sefolosha,Mo Williams
2011,LAC,OKC,37,Al-Farouq Aminu,Blake Griffin,Craig Smith,Eric Bledsoe,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Randy Foye
2011,LAC,OKC,40,Craig Smith,DeAndre Jordan,Eric Bledsoe,Eric Gordon,?,James Harden,Kevin Durant,Nazr Mohammed,Nick Collison,Russell Westbrook,Randy Foye
2011,LAC,OKC,43,Blake Griffin,DeAndre Jordan,Eric Gordon,Mo Williams,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Randy Foye
2011,LAC,OKC,47,Blake Griffin,DeAndre Jordan,Eric Gordon,Mo Williams,?,James Harden,Kendrick Perkins,Kevin Durant,Nick Collison,Russell Westbrook,Randy Foye
2011,OKC,LAC,9,James Harden,Kendrick Perkins,Kevin Durant,Nick Collison,?,Blake Griffin,Chris Kaman,Eric Gordon,Jamario Moon,Mo Williams,Russell Westbrook
2011,OKC,LAC,11,Eric Maynor,James Harden,Kevin Durant,Nazr Mohammed,?,Al-Farouq Aminu,Blake Griffin,Chris Kaman,Eric Gordon,Mo Williams,Nick Collison
2011,OKC,LAC,15,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,?,Al-Farouq Aminu,Blake Griffin,DeAndre Jordan,Eric Bledsoe,Randy Foye,Nick Collison
2011,OKC,LAC,18,Daequan Cook,James Harden,Nazr Mohammed,Nick Collison,?,Craig Smith,DeAndre Jordan,Eric Bledsoe,Eric Gordon,Randy Foye,Russell Westbrook
2011,OKC,LAC,23,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Blake Griffin,Chris Kaman,Eric Gordon,Mo Williams,Randy Foye,Thabo Sefolosha
2011,OKC,LAC,31,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,?,Al-Farouq Aminu,Blake Griffin,Chris Kaman,Eric Gordon,Mo Williams,Thabo Sefolosha
2011,OKC,LAC,39,Daequan Cook,James Harden,Nazr Mohammed,Nick Collison,?,Craig Smith,DeAndre Jordan,Eric Bledsoe,Eric Gordon,Randy Foye,Russell Westbrook
2011,OKC,LAC,42,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,?,Blake Griffin,Chris Kaman,Eric Gordon,Mo Williams,Randy Foye,Serge Ibaka
2011,LAL,OKC,5,Andrew Bynum,Derek Fisher,Kobe Bryant,Metta World Peace,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Pau Gasol
2011,LAL,OKC,18,Kobe Bryant,Lamar Odom,Matt Barnes,Pau Gasol,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Serge Ibaka,Steve Blake
2011,LAL,OKC,19,Andrew Bynum,Derek Fisher,Kobe Bryant,Metta World Peace,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Pau Gasol
2011,LAL,OKC,22,Andrew Bynum,Derek Fisher,Kobe Bryant,Metta World Peace,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Pau Gasol
2011,LAL,OKC,33,Andrew Bynum,Derek Fisher,Kobe Bryant,Lamar Odom,?,James Harden,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Metta World Peace
2011,LAL,OKC,35,Lamar Odom,Metta World Peace,Pau Gasol,Shannon Brown,?,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Serge Ibaka,Steve Blake
2011,SAC,OKC,15,Beno Udrih,DeMarcus Cousins,Donte Greene,Eugene Jeter,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Jason Thompson
2011,SAC,OKC,20,Beno Udrih,DeMarcus Cousins,Donte Greene,Jason Thompson,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Marcus Thornton
2011,SAC,OKC,23,Beno Udrih,DeMarcus Cousins,Francisco Garcia,Jason Thompson,?,Kendrick Perkins,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Marcus Thornton
2011,SAC,OKC,38,Beno Udrih,DeMarcus Cousins,Francisco Garcia,Marcus Thornton,?,Daequan Cook,Eric Maynor,James Harden,Nazr Mohammed,Nick Collison,Samuel Dalembert
