season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2007,SAS,TOR,12,Fabricio Oberto,Jacque Vaughn,Manu Ginobili,?,Robert Horry,Andrea Bargnani,Chris Bosh,Joey Graham,Jose Calderon,Morris Peterson,Michael Finley
2007,SAS,TOR,15,Fabricio Oberto,Jacque Vaughn,Manu Ginobili,?,Tim Duncan,Andrea Bargnani,Joey Graham,Jorge Garbajosa,Jose Calderon,Juan Dixon,Michael Finley
2007,SAS,TOR,16,Francisco Elson,Jacque Vaughn,Manu Ginobili,?,Tim Duncan,Andrea Bargnani,Joey Graham,Jorge Garbajosa,Jose Calderon,Juan Dixon,Michael Finley
2007,SAS,TOR,17,Bruce Bowen,Francisco Elson,Jacque Vaughn,?,Tim Duncan,Andrea Bargnani,Anthony Parker,Jorge Garbajosa,Jose Calderon,Juan Dixon,Michael Finley
2007,SAS,TOR,18,Brent Barry,Bruce Bowen,Francisco Elson,?,Tony Parker,Andrea Bargnani,Anthony Parker,Chris Bosh,Jose Calderon,Rasho Nesterovic,Tim Duncan
2007,SAS,TOR,20,Bruce Bowen,Francisco Elson,Manu Ginobili,?,Tony Parker,Andrea Bargnani,Chris Bosh,Morris Peterson,Rasho Nesterovic,T.J. Ford,Tim Duncan
2007,SAS,TOR,22,Bruce Bowen,Francisco Elson,Manu Ginobili,?,Tony Parker,Andrea Bargnani,Chris Bosh,Jose Calderon,Rasho Nesterovic,T.J. Ford,Tim Duncan
2007,SAS,TOR,28,Brent Barry,Bruce Bowen,Robert Horry,?,Tony Parker,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,Tim Duncan
2007,HOU,TOR,8,Jake Tsakalidis,Juwan Howard,Rafer Alston,?,Tracy McGrady,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,Shane Battier
2007,HOU,TOR,25,Dikembe Mutombo,Juwan Howard,Rafer Alston,?,Tracy McGrady,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,Shane Battier
2007,HOU,TOR,32,Chuck Hayes,Juwan Howard,Rafer Alston,?,Tracy McGrady,Andrea Bargnani,Chris Bosh,Jorge Garbajosa,Juan Dixon,T.J. Ford,Shane Battier
2007,HOU,TOR,42,Bonzi Wells,Juwan Howard,Rafer Alston,?,Tracy McGrady,Andrea Bargnani,Jorge Garbajosa,Jose Calderon,Juan Dixon,Kris Humphries,Shane Battier
2007,HOU,TOR,44,Bonzi Wells,Juwan Howard,Rafer Alston,?,Tracy McGrady,Andrea Bargnani,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Shane Battier
2007,HOU,TOR,47,Chuck Hayes,Jake Tsakalidis,John Lucas III,?,Vassilis Spanoulis,Andrea Bargnani,Jose Calderon,Juan Dixon,Kris Humphries,T.J. Ford,Rafer Alston
2007,CLE,TOR,5,Drew Gooden,Eric Snow,Larry Hughes,?,Zydrunas Ilgauskas,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,LeBron James
2007,CLE,TOR,8,Donyell Marshall,Drew Gooden,Eric Snow,?,LeBron James,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,Larry Hughes
2007,CLE,TOR,17,Anderson Varejao,Donyell Marshall,Larry Hughes,?,Sasha Pavlovic,Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,Rasho Nesterovic,LeBron James
2007,CLE,TOR,22,Donyell Marshall,Drew Gooden,Larry Hughes,?,Sasha Pavlovic,Chris Bosh,Juan Dixon,Kris Humphries,Morris Peterson,T.J. Ford,LeBron James
2007,CLE,TOR,28,Anderson Varejao,Larry Hughes,LeBron James,?,Zydrunas Ilgauskas,Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford,Sasha Pavlovic
2007,CLE,TOR,30,Anderson Varejao,Donyell Marshall,Larry Hughes,?,Sasha Pavlovic,Chris Bosh,Jorge Garbajosa,Juan Dixon,Rasho Nesterovic,T.J. Ford,LeBron James
2007,CLE,TOR,33,Anderson Varejao,Donyell Marshall,Larry Hughes,?,Sasha Pavlovic,Chris Bosh,Joey Graham,Juan Dixon,Kris Humphries,T.J. Ford,LeBron James
2007,CLE,TOR,35,Anderson Varejao,Donyell Marshall,Eric Snow,?,LeBron James,Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries,Larry Hughes
2007,CLE,TOR,37,Anderson Varejao,Donyell Marshall,Eric Snow,?,Shannon Brown,Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,P.J. Tucker,LeBron James
2007,CLE,TOR,43,Anderson Varejao,Donyell Marshall,Larry Hughes,?,Sasha Pavlovic,Joey Graham,Jose Calderon,Juan Dixon,P.J. Tucker,Uros Slokar,LeBron James
2007,CLE,TOR,45,Damon Jones,David Wesley,Ira Newble,?,Shannon Brown,Darrick Martin,Joey Graham,Juan Dixon,P.J. Tucker,Uros Slokar,Sasha Pavlovic
2007,TOR,OKC,0,Anthony Parker,Chris Bosh,Jorge Garbajosa,?,T.J. Ford,Chris Wilcox,Earl Watson,Nick Collison,Rashard Lewis,Ray Allen,Rasho Nesterovic
2007,TOR,OKC,9,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Chris Wilcox,Earl Watson,Johan Petro,Mickael Gelabale,Rashard Lewis,Rasho Nesterovic
2007,TOR,OKC,12,Andrea Bargnani,Joey Graham,Jose Calderon,?,Kris Humphries,Andre Brown,Earl Watson,Johan Petro,Mickael Gelabale,Rashard Lewis,Juan Dixon
2007,TOR,OKC,22,Anthony Parker,Chris Bosh,Morris Peterson,?,T.J. Ford,Andre Brown,Earl Watson,Johan Petro,Rashard Lewis,Ray Allen,Rasho Nesterovic
2007,TOR,OKC,40,Andrea Bargnani,Anthony Parker,Chris Bosh,?,Juan Dixon,Damien Wilkins,Johan Petro,Mike Wilks,Rashard Lewis,Ray Allen,Jose Calderon
2007,TOR,OKC,42,Andrea Bargnani,Anthony Parker,Chris Bosh,?,Juan Dixon,Damien Wilkins,Earl Watson,Johan Petro,Rashard Lewis,Ray Allen,Jose Calderon
2007,TOR,OKC,44,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Damien Wilkins,Earl Watson,Johan Petro,Rashard Lewis,Ray Allen,Juan Dixon
2007,TOR,OKC,45,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Damien Wilkins,Earl Watson,Nick Collison,Rashard Lewis,Ray Allen,Juan Dixon
2007,TOR,NYK,8,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Eddy Curry,Jared Jeffries,Quentin Richardson,Stephon Marbury,Steve Francis,Rasho Nesterovic
2007,TOR,NYK,18,Andrea Bargnani,Chris Bosh,Jose Calderon,?,Morris Peterson,Channing Frye,Eddy Curry,Jared Jeffries,Nate Robinson,Stephon Marbury,Juan Dixon
2007,TOR,NYK,21,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Eddy Curry,Jared Jeffries,Renaldo Balkman,Stephon Marbury,Steve Francis,Jorge Garbajosa
2007,TOR,NYK,25,Anthony Parker,Chris Bosh,Jorge Garbajosa,?,T.J. Ford,Eddy Curry,Jared Jeffries,Malik Rose,Stephon Marbury,Steve Francis,Rasho Nesterovic
2007,TOR,NYK,30,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Eddy Curry,Jared Jeffries,Malik Rose,Stephon Marbury,Steve Francis,Jorge Garbajosa
2007,TOR,NYK,31,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Channing Frye,Eddy Curry,Jared Jeffries,Stephon Marbury,Steve Francis,Jorge Garbajosa
2007,TOR,NYK,34,Andrea Bargnani,Anthony Parker,Joey Graham,?,T.J. Ford,Channing Frye,Eddy Curry,Nate Robinson,Renaldo Balkman,Stephon Marbury,Jorge Garbajosa
2007,TOR,NYK,43,Andrea Bargnani,Anthony Parker,Chris Bosh,?,T.J. Ford,Eddy Curry,Jared Jeffries,Malik Rose,Stephon Marbury,Steve Francis,Jorge Garbajosa
2007,TOR,HOU,15,Andrea Bargnani,Chris Bosh,Joey Graham,?,T.J. Ford,Juwan Howard,Kirk Snyder,Luther Head,Rafer Alston,Shane Battier,Juan Dixon
2007,TOR,HOU,18,Andrea Bargnani,Darrick Martin,Jorge Garbajosa,?,Kris Humphries,John Lucas III,Juwan Howard,Kirk Snyder,Luther Head,Yao Ming,Juan Dixon
2007,TOR,HOU,21,Andrea Bargnani,Chris Bosh,Jorge Garbajosa,?,T.J. Ford,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Yao Ming,Juan Dixon
2007,TOR,HOU,23,Andrea Bargnani,Chris Bosh,Jorge Garbajosa,?,T.J. Ford,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Juan Dixon
2007,TOR,HOU,35,Andrea Bargnani,Darrick Martin,Jorge Garbajosa,?,Kris Humphries,Chuck Hayes,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,Juan Dixon
2007,TOR,HOU,37,Andrea Bargnani,Darrick Martin,Joey Graham,?,Kris Humphries,John Lucas III,Juwan Howard,Luther Head,Tracy McGrady,Yao Ming,Juan Dixon
2007,TOR,HOU,39,Andrea Bargnani,Chris Bosh,Darrick Martin,?,Juan Dixon,John Lucas III,Juwan Howard,Luther Head,Shane Battier,Yao Ming,Joey Graham
2007,TOR,HOU,46,Andrea Bargnani,Chris Bosh,Jorge Garbajosa,?,T.J. Ford,Juwan Howard,Luther Head,Shane Battier,Tracy McGrady,Yao Ming,Juan Dixon
2007,NYK,TOR,0,Channing Frye,Eddy Curry,Jared Jeffries,?,Steve Francis,Anthony Parker,Chris Bosh,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Stephon Marbury
2007,NYK,TOR,11,Channing Frye,Jared Jeffries,Nate Robinson,?,Steve Francis,Andrea Bargnani,Chris Bosh,Joey Graham,Juan Dixon,T.J. Ford,Renaldo Balkman
2007,NYK,TOR,17,Eddy Curry,Nate Robinson,Renaldo Balkman,?,Steve Francis,Andrea Bargnani,Darrick Martin,Joey Graham,Juan Dixon,Kris Humphries,Stephon Marbury
2007,NYK,TOR,18,Channing Frye,Nate Robinson,Renaldo Balkman,?,Steve Francis,Chris Bosh,Joey Graham,Jorge Garbajosa,Juan Dixon,T.J. Ford,Stephon Marbury
2007,NYK,TOR,24,Channing Frye,Nate Robinson,Renaldo Balkman,?,Steve Francis,Anthony Parker,Chris Bosh,Darrick Martin,Joey Graham,Jorge Garbajosa,Stephon Marbury
2007,NYK,TOR,26,Channing Frye,Jared Jeffries,Renaldo Balkman,?,Steve Francis,Anthony Parker,Chris Bosh,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Stephon Marbury
2007,NYK,TOR,27,Channing Frye,Jared Jeffries,Renaldo Balkman,?,Steve Francis,Andrea Bargnani,Anthony Parker,Chris Bosh,Jorge Garbajosa,T.J. Ford,Stephon Marbury
2007,NYK,TOR,30,Channing Frye,Jared Jeffries,Renaldo Balkman,?,Steve Francis,Andrea Bargnani,Chris Bosh,Jorge Garbajosa,Juan Dixon,T.J. Ford,Stephon Marbury
2007,NYK,TOR,33,Channing Frye,Jared Jeffries,Renaldo Balkman,?,Steve Francis,Chris Bosh,Joey Graham,Jorge Garbajosa,Juan Dixon,T.J. Ford,Stephon Marbury
2007,NYK,TOR,35,Channing Frye,Jared Jeffries,Renaldo Balkman,?,Steve Francis,Chris Bosh,Darrick Martin,Juan Dixon,Kris Humphries,Morris Peterson,Stephon Marbury
2007,NYK,TOR,39,Channing Frye,Jared Jeffries,Nate Robinson,?,Steve Francis,Andrea Bargnani,Chris Bosh,Juan Dixon,Morris Peterson,T.J. Ford,Renaldo Balkman
2007,NYK,TOR,44,Kelvin Cato,Malik Rose,Mardy Collins,?,Renaldo Balkman,Darrick Martin,Joey Graham,Kris Humphries,Morris Peterson,Uros Slokar,Nate Robinson
2007,TOR,ORL,0,Chris Bosh,Jorge Garbajosa,Morris Peterson,?,T.J. Ford,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Tony Battie,Rasho Nesterovic
2007,TOR,ORL,7,Chris Bosh,Joey Graham,Jorge Garbajosa,?,T.J. Ford,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Tony Battie,Rasho Nesterovic
2007,TOR,ORL,13,Chris Bosh,Joey Graham,Juan Dixon,?,T.J. Ford,Darko Milicic,Dwight Howard,J.J. Redick,Keyon Dooling,Trevor Ariza,Rasho Nesterovic
2007,TOR,ORL,23,Chris Bosh,Darrick Martin,Jorge Garbajosa,?,Kris Humphries,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Trevor Ariza,Juan Dixon
2007,TOR,ORL,26,Chris Bosh,Jorge Garbajosa,Morris Peterson,?,T.J. Ford,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Tony Battie,Rasho Nesterovic
2007,TOR,ORL,37,Chris Bosh,Joey Graham,Juan Dixon,?,T.J. Ford,Darko Milicic,Dwight Howard,J.J. Redick,Keyon Dooling,Trevor Ariza,Kris Humphries
2007,TOR,ORL,44,Chris Bosh,Jorge Garbajosa,Juan Dixon,?,T.J. Ford,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Keyon Dooling,Rasho Nesterovic
2007,BOS,TOR,0,Al Jefferson,Delonte West,Kendrick Perkins,?,Rajon Rondo,Anthony Parker,Chris Bosh,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Paul Pierce
2007,BOS,TOR,5,Al Jefferson,Delonte West,Paul Pierce,?,Ryan Gomes,Anthony Parker,Chris Bosh,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Rajon Rondo
2007,BOS,TOR,11,Al Jefferson,Delonte West,Paul Pierce,?,Ryan Gomes,Chris Bosh,Joey Graham,Jose Calderon,Kris Humphries,Morris Peterson,Rajon Rondo
2007,BOS,TOR,17,Delonte West,Gerald Green,Kendrick Perkins,?,Sebastian Telfair,Chris Bosh,Joey Graham,Jorge Garbajosa,Jose Calderon,Morris Peterson,Leon Powe
2007,BOS,TOR,20,Al Jefferson,Gerald Green,Kendrick Perkins,?,Rajon Rondo,Anthony Parker,Chris Bosh,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Paul Pierce
2007,BOS,TOR,23,Al Jefferson,Delonte West,Leon Powe,?,Rajon Rondo,Anthony Parker,Joey Graham,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford,Paul Pierce
2007,BOS,TOR,29,Al Jefferson,Delonte West,Kendrick Perkins,?,Rajon Rondo,Anthony Parker,Chris Bosh,Joey Graham,Jorge Garbajosa,T.J. Ford,Paul Pierce
2007,BOS,TOR,42,Al Jefferson,Delonte West,Kendrick Perkins,?,Rajon Rondo,Anthony Parker,Chris Bosh,Jorge Garbajosa,Jose Calderon,T.J. Ford,Paul Pierce
2007,TOR,MIA,0,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Eddie Jones,James Posey,Jason Williams,Shaquille O'Neal,Udonis Haslem,Rasho Nesterovic
2007,TOR,MIA,9,Chris Bosh,Joey Graham,Juan Dixon,?,T.J. Ford,Alonzo Mourning,Dorell Wright,James Posey,Jason Williams,Udonis Haslem,Kris Humphries
2007,TOR,MIA,14,Joey Graham,Jose Calderon,Juan Dixon,?,Morris Peterson,Antoine Walker,Dorell Wright,Gary Payton,Jason Williams,Shaquille O'Neal,Kris Humphries
2007,TOR,MIA,15,Anthony Parker,Joey Graham,Jose Calderon,?,Morris Peterson,Antoine Walker,Dorell Wright,Gary Payton,Jason Williams,Shaquille O'Neal,Kris Humphries
2007,TOR,MIA,25,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Eddie Jones,James Posey,Jason Williams,Shaquille O'Neal,Udonis Haslem,Rasho Nesterovic
2007,TOR,MIA,31,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Alonzo Mourning,Antoine Walker,Chris Quinn,Dorell Wright,James Posey,Kris Humphries
2007,TOR,MIA,38,Chris Bosh,Joey Graham,Jose Calderon,?,Morris Peterson,Antoine Walker,Chris Quinn,Eddie Jones,Shaquille O'Neal,Udonis Haslem,Kris Humphries
2007,TOR,MIA,40,Chris Bosh,Joey Graham,Jose Calderon,?,Kris Humphries,Chris Quinn,Eddie Jones,Jason Williams,Shaquille O'Neal,Udonis Haslem,Juan Dixon
2007,TOR,CHA,0,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Rasho Nesterovic
2007,TOR,CHA,11,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Adam Morrison,Brevin Knight,Emeka Okafor,Jake Voskuhl,Matt Carroll,Kris Humphries
2007,TOR,CHA,13,Chris Bosh,Jose Calderon,Juan Dixon,?,Morris Peterson,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Primoz Brezec,Kris Humphries
2007,TOR,CHA,25,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Rasho Nesterovic
2007,TOR,CHA,30,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Adam Morrison,Brevin Knight,Emeka Okafor,Matt Carroll,Walter Herrmann,Rasho Nesterovic
2007,TOR,CHA,32,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Adam Morrison,Brevin Knight,Matt Carroll,Primoz Brezec,Walter Herrmann,Rasho Nesterovic
2007,TOR,CHA,35,Anthony Parker,Jose Calderon,Juan Dixon,?,Morris Peterson,Adam Morrison,Alan Anderson,Brevin Knight,Primoz Brezec,Walter Herrmann,Kris Humphries
2007,TOR,CHA,38,Anthony Parker,Jose Calderon,Juan Dixon,?,Morris Peterson,Adam Morrison,Brevin Knight,Emeka Okafor,Gerald Wallace,Walter Herrmann,Kris Humphries
2007,TOR,CHA,44,Anthony Parker,Chris Bosh,Jose Calderon,?,Kris Humphries,Alan Anderson,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Juan Dixon
2007,MIA,TOR,11,Alonzo Mourning,Eddie Jones,Gary Payton,?,Udonis Haslem,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Jason Kapono
2007,MIA,TOR,13,Alonzo Mourning,Antoine Walker,Gary Payton,?,Jason Kapono,Joey Graham,Jose Calderon,Kris Humphries,Luke Jackson,Morris Peterson,James Posey
2007,MIA,TOR,17,Antoine Walker,Gary Payton,James Posey,?,Shaquille O'Neal,Anthony Parker,Chris Bosh,Juan Dixon,Rasho Nesterovic,T.J. Ford,Jason Kapono
2007,MIA,TOR,21,James Posey,Jason Kapono,Jason Williams,?,Udonis Haslem,Anthony Parker,Chris Bosh,Juan Dixon,Kris Humphries,T.J. Ford,Shaquille O'Neal
2007,MIA,TOR,22,Eddie Jones,James Posey,Jason Williams,?,Udonis Haslem,Anthony Parker,Chris Bosh,Juan Dixon,Kris Humphries,T.J. Ford,Shaquille O'Neal
2007,MIA,TOR,35,Alonzo Mourning,James Posey,Jason Kapono,?,Udonis Haslem,Chris Bosh,Jose Calderon,Kris Humphries,Luke Jackson,Morris Peterson,Jason Williams
2007,ORL,TOR,0,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Tony Battie,Anthony Parker,Chris Bosh,Joey Graham,Rasho Nesterovic,T.J. Ford,Jameer Nelson
2007,ORL,TOR,9,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Tony Battie,Anthony Parker,Chris Bosh,Juan Dixon,Kris Humphries,T.J. Ford,Keyon Dooling
2007,ORL,TOR,10,Darko Milicic,Dwight Howard,Grant Hill,?,Keyon Dooling,Anthony Parker,Chris Bosh,Juan Dixon,Kris Humphries,T.J. Ford,Hedo Turkoglu
2007,ORL,TOR,33,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Trevor Ariza,Anthony Parker,Chris Bosh,Joey Graham,Kris Humphries,T.J. Ford,Keyon Dooling
2007,ORL,TOR,37,Dwight Howard,Hedo Turkoglu,Jameer Nelson,?,Trevor Ariza,Anthony Parker,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Keyon Dooling
2007,ORL,TOR,41,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Keyon Dooling,Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries,Jameer Nelson
2007,ORL,TOR,44,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Trevor Ariza,Anthony Parker,Chris Bosh,Joey Graham,Juan Dixon,T.J. Ford,Jameer Nelson
2007,ORL,TOR,46,Dwight Howard,Grant Hill,Hedo Turkoglu,?,Keyon Dooling,Anthony Parker,Chris Bosh,Juan Dixon,Rasho Nesterovic,T.J. Ford,Jameer Nelson
2007,PHI,TOR,14,Andre Iguodala,Joe Smith,Kyle Korver,?,Rodney Carney,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Lou Williams
2007,PHI,TOR,20,Andre Iguodala,Andre Miller,Samuel Dalembert,?,Willie Green,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Steven Hunter
2007,PHI,TOR,21,Andre Iguodala,Andre Miller,Samuel Dalembert,?,Willie Green,Anthony Parker,Chris Bosh,Juan Dixon,Rasho Nesterovic,T.J. Ford,Steven Hunter
2007,PHI,TOR,23,Andre Iguodala,Andre Miller,Joe Smith,?,Willie Green,Anthony Parker,Chris Bosh,Juan Dixon,Rasho Nesterovic,T.J. Ford,Steven Hunter
2007,PHI,TOR,38,Andre Iguodala,Andre Miller,Kyle Korver,?,Samuel Dalembert,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Lou Williams
2007,PHI,TOR,42,Andre Iguodala,Andre Miller,Kyle Korver,?,Willie Green,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Samuel Dalembert
2007,PHI,TOR,44,Andre Iguodala,Andre Miller,Kyle Korver,?,Willie Green,Anthony Parker,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Samuel Dalembert
2007,PHI,TOR,45,Andre Iguodala,Andre Miller,Kyle Korver,?,Willie Green,Anthony Parker,Chris Bosh,Joey Graham,Juan Dixon,T.J. Ford,Samuel Dalembert
2007,TOR,CHI,0,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Ben Gordon,Ben Wallace,Kirk Hinrich,Luol Deng,P.J. Brown,Rasho Nesterovic
2007,TOR,CHI,15,Chris Bosh,Jose Calderon,Juan Dixon,?,Morris Peterson,Andres Nocioni,Ben Wallace,Chris Duhon,Kirk Hinrich,Luol Deng,Kris Humphries
2007,TOR,CHI,19,Chris Bosh,Joey Graham,Juan Dixon,?,T.J. Ford,Ben Gordon,Ben Wallace,Kirk Hinrich,Luol Deng,Thabo Sefolosha,Kris Humphries
2007,TOR,CHI,25,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Ben Gordon,Ben Wallace,Kirk Hinrich,Luol Deng,P.J. Brown,Rasho Nesterovic
2007,TOR,CHI,33,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Ben Gordon,Kirk Hinrich,Luol Deng,Thabo Sefolosha,Tyrus Thomas,Rasho Nesterovic
2007,TOR,CHI,35,Anthony Parker,Joey Graham,Jose Calderon,?,Kris Humphries,Ben Gordon,Chris Duhon,Luol Deng,Thabo Sefolosha,Tyrus Thomas,Juan Dixon
2007,TOR,CHI,36,Anthony Parker,Joey Graham,Jose Calderon,?,Kris Humphries,Andres Nocioni,Ben Gordon,Chris Duhon,Luol Deng,Thabo Sefolosha,Juan Dixon
2007,TOR,CHI,37,Anthony Parker,Joey Graham,Jose Calderon,?,Kris Humphries,Andres Nocioni,Ben Gordon,Kirk Hinrich,P.J. Brown,Thabo Sefolosha,Juan Dixon
2007,TOR,CHI,43,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Adrian Griffin,Ben Gordon,Kirk Hinrich,Luol Deng,Malik Allen,Juan Dixon
2007,MIN,TOR,0,Kevin Garnett,Mark Blount,Marko Jaric,?,Ricky Davis,Anthony Parker,Chris Bosh,Joey Graham,Rasho Nesterovic,T.J. Ford,Mike James
2007,MIN,TOR,7,Kevin Garnett,Mark Blount,Marko Jaric,?,Ricky Davis,Anthony Parker,Chris Bosh,Juan Dixon,Rasho Nesterovic,T.J. Ford,Mike James
2007,MIN,TOR,13,Craig Smith,Mark Blount,Randy Foye,?,Ricky Davis,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Rashad McCants
2007,MIN,TOR,15,Craig Smith,Mark Blount,Marko Jaric,?,Trenton Hassell,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson,Randy Foye
2007,MIN,TOR,23,Craig Smith,Kevin Garnett,Mike James,?,Trenton Hassell,Anthony Parker,Chris Bosh,Kris Humphries,Luke Jackson,T.J. Ford,Ricky Davis
2007,MIN,TOR,24,Kevin Garnett,Mark Madsen,Mike James,?,Trenton Hassell,Chris Bosh,Juan Dixon,Kris Humphries,Luke Jackson,T.J. Ford,Ricky Davis
2007,MIN,TOR,32,Craig Smith,Kevin Garnett,Mike James,?,Ricky Davis,Anthony Parker,Chris Bosh,Joey Graham,Rasho Nesterovic,T.J. Ford,Rashad McCants
2007,MIN,TOR,35,Craig Smith,Mark Madsen,Mike James,?,Ricky Davis,Anthony Parker,Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Rashad McCants
2007,TOR,DET,0,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Chris Webber,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,Rasho Nesterovic
2007,TOR,DET,14,Anthony Parker,Chris Bosh,Jose Calderon,?,Kris Humphries,Amir Johnson,Antonio McDyess,Jason Maxiell,Lindsey Hunter,Richard Hamilton,Juan Dixon
2007,TOR,DET,19,Anthony Parker,Joey Graham,Kris Humphries,?,T.J. Ford,Amir Johnson,Antonio McDyess,Carlos Delfino,Jason Maxiell,Lindsey Hunter,Luke Jackson
2007,TOR,DET,25,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Chris Webber,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,Rasho Nesterovic
2007,TOR,DET,32,Anthony Parker,Chris Bosh,Juan Dixon,?,T.J. Ford,Chris Webber,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince,Kris Humphries
2007,TOR,DET,38,Anthony Parker,Chris Bosh,Jose Calderon,?,Kris Humphries,Antonio McDyess,Carlos Delfino,Jason Maxiell,Lindsey Hunter,Tayshaun Prince,Juan Dixon
2007,TOR,DET,43,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Amir Johnson,Antonio McDyess,Carlos Delfino,Jason Maxiell,Lindsey Hunter,Kris Humphries
2007,TOR,DET,44,Anthony Parker,Chris Bosh,Joey Graham,?,T.J. Ford,Amir Johnson,Carlos Delfino,Jason Maxiell,Lindsey Hunter,Ronald Dupree,Kris Humphries
2007,TOR,NYK,8,Anthony Parker,Chris Bosh,Joey Graham,?,Rasho Nesterovic,Channing Frye,Eddy Curry,Malik Rose,Mardy Collins,Steve Francis,Jose Calderon
2007,TOR,NYK,11,Anthony Parker,Chris Bosh,Jose Calderon,?,Rasho Nesterovic,Eddy Curry,Jerome James,Mardy Collins,Nate Robinson,Steve Francis,Juan Dixon
