season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2010,NYK,DET,24,Al Harrington,?,David Lee,Eddie House,Tracy McGrady,Jason Maxiell,Jonas Jerebko,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Danilo Gallinari
2010,NYK,DET,33,Al Harrington,?,David Lee,Eddie House,Tracy McGrady,Ben Gordon,Jason Maxiell,Jonas Jerebko,Tayshaun Prince,Will Bynum,Danilo Gallinari
2010,NYK,DET,37,Danilo Gallinari,?,Eddie House,Henry Walker,Sergio Rodriguez,Ben Gordon,Charlie Villanueva,Jonas Jerebko,Richard Hamilton,Will Bynum,David Lee
2010,NYK,DET,40,Al Harrington,?,Eddie House,Henry Walker,Tracy McGrady,Ben Gordon,Charlie Villanueva,Jonas Jerebko,Richard Hamilton,Will Bynum,David Lee
2010,NYK,DET,43,Al Harrington,?,Eddie House,Henry Walker,Tracy McGrady,Jason Maxiell,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Will Bynum,David Lee
2010,NYK,DET,46,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Toney Douglas,Austin Daye,Chucky Atkins,DaJuan Summers,Jonas Jerebko,Kwame Brown,David Lee
2010,NYK,NJN,0,Al Harrington,?,David Lee,Tracy McGrady,Wilson Chandler,Brook Lopez,Courtney Lee,Devin Harris,Trenton Hassell,Yi Jianlian,Danilo Gallinari
2010,NYK,NJN,4,Al Harrington,?,David Lee,Tracy McGrady,Wilson Chandler,Brook Lopez,Courtney Lee,Keyon Dooling,Trenton Hassell,Yi Jianlian,Danilo Gallinari
2010,NYK,NJN,7,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Brook Lopez,Courtney Lee,Keyon Dooling,Trenton Hassell,Yi Jianlian,David Lee
2010,NYK,NJN,15,Al Harrington,?,Eddie House,Henry Walker,Sergio Rodriguez,Brook Lopez,Chris Douglas-Roberts,Devin Harris,Jarvis Hayes,Terrence Williams,David Lee
2010,NYK,NJN,17,Al Harrington,?,Henry Walker,Tracy McGrady,Wilson Chandler,Brook Lopez,Courtney Lee,Devin Harris,Jarvis Hayes,Terrence Williams,Danilo Gallinari
2010,NYK,NJN,24,Al Harrington,?,Henry Walker,Tracy McGrady,Wilson Chandler,Brook Lopez,Chris Douglas-Roberts,Courtney Lee,Devin Harris,Trenton Hassell,Eddie House
2010,NYK,NJN,33,David Lee,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Chris Douglas-Roberts,Courtney Lee,Devin Harris,Jarvis Hayes,Kris Humphries,Eddie House
2010,NYK,ATL,0,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Al Horford,Joe Johnson,Josh Smith,Marvin Williams,Mike Bibby,David Lee
2010,NYK,ATL,8,Al Harrington,?,David Lee,Toney Douglas,Wilson Chandler,Al Horford,Joe Johnson,Josh Smith,Marvin Williams,Mike Bibby,Danilo Gallinari
2010,NYK,ATL,13,Al Harrington,?,David Lee,Eddie House,Toney Douglas,Jamal Crawford,Jeff Teague,Josh Smith,Maurice Evans,Zaza Pachulia,Danilo Gallinari
2010,NYK,ATL,17,Al Harrington,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Jamal Crawford,Jeff Teague,Marvin Williams,Maurice Evans,Zaza Pachulia,Eddie House
2010,NYK,ATL,24,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Al Horford,Joe Johnson,Josh Smith,Marvin Williams,Mike Bibby,David Lee
2010,NYK,ATL,29,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Wilson Chandler,Al Horford,Jamal Crawford,Joe Johnson,Josh Smith,Marvin Williams,David Lee
2010,NYK,ATL,33,Al Harrington,?,Eddie House,Toney Douglas,Wilson Chandler,Jamal Crawford,Joe Johnson,Josh Smith,Maurice Evans,Zaza Pachulia,Danilo Gallinari
2010,NYK,ATL,36,Al Harrington,?,Eddie House,Toney Douglas,Wilson Chandler,Jamal Crawford,Joe Johnson,Josh Smith,Marvin Williams,Maurice Evans,Danilo Gallinari
2010,NYK,ATL,37,Al Harrington,?,Eddie House,Toney Douglas,Wilson Chandler,Al Horford,Jamal Crawford,Josh Smith,Marvin Williams,Maurice Evans,Danilo Gallinari
2010,NYK,ATL,42,Al Harrington,?,David Lee,Toney Douglas,Wilson Chandler,Al Horford,Jamal Crawford,Joe Johnson,Josh Smith,Mike Bibby,Danilo Gallinari
2010,SAS,NYK,0,Antonio McDyess,?,Keith Bogans,Manu Ginobili,Tim Duncan,Danilo Gallinari,David Lee,Sergio Rodriguez,Tracy McGrady,Wilson Chandler,George Hill
2010,SAS,NYK,7,Antonio McDyess,?,Keith Bogans,Roger Mason,Tim Duncan,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,George Hill
2010,SAS,NYK,15,DeJuan Blair,?,Matt Bonner,Richard Jefferson,Roger Mason,Al Harrington,Danilo Gallinari,Eddie House,Henry Walker,Wilson Chandler,Manu Ginobili
2010,SAS,NYK,22,Antonio McDyess,?,Keith Bogans,Manu Ginobili,Tim Duncan,Al Harrington,Danilo Gallinari,David Lee,Tracy McGrady,Wilson Chandler,George Hill
2010,SAS,NYK,37,DeJuan Blair,?,Malik Hairston,Manu Ginobili,Matt Bonner,Al Harrington,Eddie House,Henry Walker,Toney Douglas,Wilson Chandler,George Hill
2010,SAS,NYK,45,Antonio McDyess,?,Malik Hairston,Manu Ginobili,Tim Duncan,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Wilson Chandler,George Hill
2010,DAL,NYK,7,Brendan Haywood,?,Dirk Nowitzki,Jason Kidd,Shawn Marion,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Wilson Chandler,Caron Butler
2010,DAL,NYK,43,DeShawn Stevenson,?,Erick Dampier,Matt Carroll,Rodrigue Beaubois,Al Harrington,Danilo Gallinari,Eddie House,Henry Walker,Wilson Chandler,Eduardo Najera
2010,PHI,NYK,13,Andre Iguodala,?,Jason Smith,Jrue Holiday,Willie Green,Al Harrington,Danilo Gallinari,Eddie House,Henry Walker,Sergio Rodriguez,Jason Kapono
2010,PHI,NYK,16,Jason Kapono,?,Jrue Holiday,Thaddeus Young,Willie Green,Al Harrington,Danilo Gallinari,Eddie House,Henry Walker,Toney Douglas,Jason Smith
2010,PHI,NYK,19,Andre Iguodala,?,Samuel Dalembert,Thaddeus Young,Willie Green,Al Harrington,Danilo Gallinari,Toney Douglas,Tracy McGrady,Wilson Chandler,Jrue Holiday
2010,PHI,NYK,25,Andre Iguodala,?,Jrue Holiday,Samuel Dalembert,Thaddeus Young,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,Wilson Chandler,Elton Brand
2010,PHI,NYK,33,Andre Iguodala,?,Jason Kapono,Samuel Dalembert,Willie Green,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Wilson Chandler,Elton Brand
2010,PHI,NYK,40,Andre Iguodala,?,Samuel Dalembert,Thaddeus Young,Willie Green,Al Harrington,Danilo Gallinari,David Lee,Eddie House,Henry Walker,Jrue Holiday
2010,PHI,NYK,42,Andre Iguodala,?,Jrue Holiday,Thaddeus Young,Willie Green,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Wilson Chandler,Elton Brand
2010,BOS,NYK,0,Kendrick Perkins,?,Paul Pierce,Rajon Rondo,Ray Allen,Danilo Gallinari,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Kevin Garnett
2010,BOS,NYK,3,Kendrick Perkins,?,Marquis Daniels,Rajon Rondo,Ray Allen,Danilo Gallinari,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Kevin Garnett
2010,BOS,NYK,7,Kendrick Perkins,?,Marquis Daniels,Rajon Rondo,Ray Allen,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,Kevin Garnett
2010,BOS,NYK,9,Glen Davis,?,Rajon Rondo,Rasheed Wallace,Ray Allen,Al Harrington,David Lee,Sergio Rodriguez,Toney Douglas,Tracy McGrady,Marquis Daniels
2010,BOS,NYK,11,Glen Davis,?,Michael Finley,Nate Robinson,Rasheed Wallace,Al Harrington,David Lee,Sergio Rodriguez,Toney Douglas,Tracy McGrady,Marquis Daniels
2010,BOS,NYK,13,Glen Davis,?,Michael Finley,Nate Robinson,Rasheed Wallace,Al Harrington,Chris Duhon,David Lee,J.R. Giddens,Sergio Rodriguez,Marquis Daniels
2010,BOS,NYK,17,Kevin Garnett,?,Nate Robinson,Paul Pierce,Rasheed Wallace,Al Harrington,Chris Duhon,Henry Walker,J.R. Giddens,Sergio Rodriguez,Michael Finley
2010,BOS,NYK,20,Kendrick Perkins,?,Paul Pierce,Rajon Rondo,Ray Allen,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,Kevin Garnett
2010,BOS,NYK,26,Kendrick Perkins,?,Paul Pierce,Rajon Rondo,Ray Allen,Danilo Gallinari,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Kevin Garnett
2010,NYK,PHI,13,Chris Duhon,?,J.R. Giddens,Jonathan Bender,Toney Douglas,Andre Iguodala,Jason Smith,Lou Williams,Marreese Speights,Willie Green,Henry Walker
2010,NYK,PHI,19,Al Harrington,?,Danilo Gallinari,J.R. Giddens,Tracy McGrady,Andre Iguodala,Elton Brand,Jason Kapono,Jrue Holiday,Lou Williams,Chris Duhon
2010,NYK,PHI,24,Al Harrington,?,Danilo Gallinari,J.R. Giddens,Tracy McGrady,Andre Iguodala,Elton Brand,Jodie Meeks,Jrue Holiday,Samuel Dalembert,Chris Duhon
2010,NYK,PHI,30,Al Harrington,?,Danilo Gallinari,Henry Walker,Tracy McGrady,Andre Iguodala,Elton Brand,Jrue Holiday,Samuel Dalembert,Willie Green,Chris Duhon
2010,NYK,PHI,34,Al Harrington,?,Danilo Gallinari,J.R. Giddens,Tracy McGrady,Andre Iguodala,Jrue Holiday,Rodney Carney,Samuel Dalembert,Willie Green,Chris Duhon
2010,NYK,PHI,41,Chris Duhon,?,Henry Walker,J.R. Giddens,Toney Douglas,Andre Iguodala,Jason Smith,Jrue Holiday,Lou Williams,Rodney Carney,Danilo Gallinari
2010,NYK,PHI,42,Al Harrington,?,Danilo Gallinari,Henry Walker,Toney Douglas,Andre Iguodala,Jrue Holiday,Lou Williams,Rodney Carney,Samuel Dalembert,Chris Duhon
2010,NYK,PHI,43,Al Harrington,?,Danilo Gallinari,Henry Walker,Toney Douglas,Andre Iguodala,Elton Brand,Jason Kapono,Jrue Holiday,Lou Williams,Chris Duhon
2010,POR,NYK,0,Andre Miller,?,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,Brandon Roy
2010,POR,NYK,14,Dante Cunningham,?,Juwan Howard,Martell Webster,Rudy Fernandez,Al Harrington,Eddie House,Henry Walker,J.R. Giddens,Sergio Rodriguez,Jerryd Bayless
2010,POR,NYK,16,Jerryd Bayless,?,LaMarcus Aldridge,Martell Webster,Rudy Fernandez,Al Harrington,Eddie House,Henry Walker,J.R. Giddens,Sergio Rodriguez,Juwan Howard
2010,POR,NYK,19,Andre Miller,?,LaMarcus Aldridge,Martell Webster,Rudy Fernandez,Al Harrington,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Juwan Howard
2010,POR,NYK,22,Andre Miller,?,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,Danilo Gallinari,David Lee,Henry Walker,Toney Douglas,Tracy McGrady,Brandon Roy
2010,POR,NYK,25,Andre Miller,?,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,Al Harrington,Danilo Gallinari,David Lee,Toney Douglas,Tracy McGrady,Brandon Roy
2010,POR,NYK,32,Andre Miller,?,LaMarcus Aldridge,Marcus Camby,Nicolas Batum,Danilo Gallinari,David Lee,Henry Walker,Sergio Rodriguez,Toney Douglas,Brandon Roy
2010,POR,NYK,35,Brandon Roy,?,Juwan Howard,Marcus Camby,Rudy Fernandez,Danilo Gallinari,David Lee,Eddie House,Henry Walker,Sergio Rodriguez,Jerryd Bayless
2010,POR,NYK,37,Dante Cunningham,?,Juwan Howard,Martell Webster,Rudy Fernandez,Danilo Gallinari,David Lee,Eddie House,Henry Walker,Sergio Rodriguez,Jerryd Bayless
2010,POR,NYK,42,Dante Cunningham,?,Jerryd Bayless,Martell Webster,Rudy Fernandez,Danilo Gallinari,David Lee,Eddie House,Henry Walker,Sergio Rodriguez,Jeff Ayres
2010,POR,NYK,44,Dante Cunningham,?,Jerryd Bayless,Martell Webster,Travis Diener,David Lee,Henry Walker,J.R. Giddens,Sergio Rodriguez,Toney Douglas,Jeff Ayres
2010,LAC,NYK,0,Baron Davis,?,Drew Gooden,Eric Gordon,Rasual Butler,Al Harrington,Chris Duhon,Danilo Gallinari,David Lee,Henry Walker,Chris Kaman
2010,LAC,NYK,15,Baron Davis,?,DeAndre Jordan,Steve Blake,Steve Novak,David Lee,Earl Barron,Henry Walker,Sergio Rodriguez,Toney Douglas,Craig Smith
2010,LAC,NYK,20,Baron Davis,?,Drew Gooden,Eric Gordon,Rasual Butler,Al Harrington,Chris Duhon,Danilo Gallinari,Earl Barron,Henry Walker,Chris Kaman
2010,LAC,NYK,22,Baron Davis,?,Drew Gooden,Eric Gordon,Rasual Butler,Al Harrington,Chris Duhon,Danilo Gallinari,David Lee,Henry Walker,Chris Kaman
2010,LAC,NYK,34,Chris Kaman,?,Eric Gordon,Rasual Butler,Steve Blake,David Lee,Earl Barron,Henry Walker,Sergio Rodriguez,Toney Douglas,DeAndre Jordan
2010,LAC,NYK,44,Baron Davis,?,Drew Gooden,Eric Gordon,Rasual Butler,Al Harrington,Danilo Gallinari,David Lee,Sergio Rodriguez,Toney Douglas,Chris Kaman
2010,LAC,NYK,47,Baron Davis,?,Drew Gooden,Eric Gordon,Rasual Butler,Al Harrington,Danilo Gallinari,David Lee,Henry Walker,Toney Douglas,Chris Kaman
2010,NYK,BOS,0,Chris Duhon,?,David Lee,Earl Barron,Henry Walker,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Danilo Gallinari
2010,NYK,BOS,10,Chris Duhon,?,David Lee,J.R. Giddens,Toney Douglas,Glen Davis,Nate Robinson,Paul Pierce,Rasheed Wallace,Ray Allen,Danilo Gallinari
2010,NYK,BOS,14,Earl Barron,?,J.R. Giddens,Sergio Rodriguez,Toney Douglas,Glen Davis,Michael Finley,Nate Robinson,Rasheed Wallace,Tony Allen,Henry Walker
2010,NYK,BOS,25,Chris Duhon,?,David Lee,Earl Barron,Henry Walker,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Danilo Gallinari
2010,NYK,BOS,35,Chris Duhon,?,Earl Barron,J.R. Giddens,Toney Douglas,Glen Davis,Michael Finley,Rajon Rondo,Rasheed Wallace,Tony Allen,Danilo Gallinari
2010,NYK,BOS,39,David Lee,?,Henry Walker,Sergio Rodriguez,Toney Douglas,Glen Davis,Michael Finley,Nate Robinson,Rasheed Wallace,Tony Allen,Earl Barron
2010,NYK,BOS,45,Chris Duhon,?,David Lee,Earl Barron,Henry Walker,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Danilo Gallinari
2010,IND,NYK,0,Brandon Rush,?,Earl Watson,Roy Hibbert,Troy Murphy,Chris Duhon,Danilo Gallinari,David Lee,Earl Barron,Tracy McGrady,Danny Granger
2010,IND,NYK,13,A.J. Price,?,Josh McRoberts,Mike Dunleavy,Troy Murphy,Danilo Gallinari,David Lee,Henry Walker,Sergio Rodriguez,Toney Douglas,Dahntay Jones
2010,IND,NYK,21,Brandon Rush,?,Earl Watson,Mike Dunleavy,Troy Murphy,Earl Barron,Henry Walker,Sergio Rodriguez,Toney Douglas,Tracy McGrady,Danny Granger
2010,IND,NYK,29,Brandon Rush,?,Earl Watson,Josh McRoberts,Troy Murphy,Chris Duhon,Danilo Gallinari,David Lee,Earl Barron,Tracy McGrady,Danny Granger
2010,IND,NYK,30,A.J. Price,?,Earl Watson,Josh McRoberts,Mike Dunleavy,Chris Duhon,Danilo Gallinari,David Lee,Earl Barron,Tracy McGrady,Danny Granger
2010,IND,NYK,31,A.J. Price,?,Earl Watson,Josh McRoberts,Mike Dunleavy,Chris Duhon,Danilo Gallinari,David Lee,Henry Walker,Tracy McGrady,Danny Granger
2010,IND,NYK,39,Brandon Rush,?,Earl Watson,Mike Dunleavy,Troy Murphy,Danilo Gallinari,Earl Barron,Henry Walker,Sergio Rodriguez,Toney Douglas,Danny Granger
2010,IND,NYK,40,Brandon Rush,?,Earl Watson,Mike Dunleavy,Troy Murphy,Danilo Gallinari,David Lee,Henry Walker,Sergio Rodriguez,Toney Douglas,Danny Granger
2010,NYK,MIA,0,Chris Duhon,?,David Lee,Earl Barron,Tracy McGrady,Carlos Arroyo,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Quentin Richardson,Danilo Gallinari
2010,NYK,MIA,10,Danilo Gallinari,?,Henry Walker,Toney Douglas,Tracy McGrady,Dwyane Wade,Joel Anthony,Mario Chalmers,Quentin Richardson,Udonis Haslem,David Lee
2010,NYK,MIA,25,Chris Duhon,?,David Lee,Earl Barron,Tracy McGrady,Carlos Arroyo,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Quentin Richardson,Danilo Gallinari
2010,NYK,MIA,34,Chris Duhon,?,David Lee,Henry Walker,Tracy McGrady,Dwyane Wade,Mario Chalmers,Michael Beasley,Quentin Richardson,Udonis Haslem,Danilo Gallinari
2010,NYK,MIA,37,Chris Duhon,?,David Lee,Henry Walker,Toney Douglas,Carlos Arroyo,Dorell Wright,Jermaine O'Neal,Mario Chalmers,Udonis Haslem,Danilo Gallinari
2010,NYK,WAS,11,Chris Duhon,?,David Lee,J.R. Giddens,Toney Douglas,Al Thornton,JaVale McGee,James Singleton,Mike Miller,Shaun Livingston,Danilo Gallinari
2010,NYK,WAS,13,David Lee,?,J.R. Giddens,Sergio Rodriguez,Toney Douglas,Al Thornton,JaVale McGee,James Singleton,Mike Miller,Shaun Livingston,Henry Walker
2010,NYK,WAS,16,Earl Barron,?,J.R. Giddens,Sergio Rodriguez,Toney Douglas,Al Thornton,Andray Blatche,Cartier Martin,Earl Boykins,James Singleton,Henry Walker
2010,NYK,WAS,21,Danilo Gallinari,?,Earl Barron,Henry Walker,Toney Douglas,Andray Blatche,James Singleton,Mike Miller,Nick Young,Shaun Livingston,David Lee
2010,NYK,WAS,37,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Toney Douglas,Andray Blatche,James Singleton,Mike Miller,Nick Young,Shaun Livingston,David Lee
2010,NYK,WAS,38,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Toney Douglas,Al Thornton,Earl Boykins,JaVale McGee,James Singleton,Mike Miller,Earl Barron
2010,NYK,WAS,43,Danilo Gallinari,?,Henry Walker,Sergio Rodriguez,Toney Douglas,Andray Blatche,James Singleton,Mike Miller,Nick Young,Shaun Livingston,Earl Barron
2010,DAL,WAS,0,Dirk Nowitzki,?,Jason Kidd,Quinton Ross,Shawn Marion,Brendan Haywood,Caron Butler,Fabricio Oberto,Gilbert Arenas,Mike Miller,Erick Dampier
2010,DAL,WAS,14,Dirk Nowitzki,?,J.J. Barea,Jason Terry,Quinton Ross,Andray Blatche,Caron Butler,DeShawn Stevenson,Fabricio Oberto,Randy Foye,Drew Gooden
2010,DAL,WAS,17,Erick Dampier,?,Jason Kidd,Jason Terry,Kris Humphries,Andray Blatche,Brendan Haywood,DeShawn Stevenson,Mike Miller,Randy Foye,J.J. Barea
2010,DAL,WAS,22,Dirk Nowitzki,?,Jason Kidd,Jason Terry,Shawn Marion,Brendan Haywood,Caron Butler,Gilbert Arenas,Mike Miller,Randy Foye,Drew Gooden
2010,DAL,WAS,25,Dirk Nowitzki,?,Jason Kidd,Jason Terry,Shawn Marion,Brendan Haywood,Caron Butler,Fabricio Oberto,Gilbert Arenas,Mike Miller,Erick Dampier
2010,DAL,WAS,29,Dirk Nowitzki,?,Jason Kidd,Jason Terry,Shawn Marion,Andray Blatche,Brendan Haywood,Caron Butler,Gilbert Arenas,Randy Foye,Erick Dampier
2010,DAL,WAS,32,Dirk Nowitzki,?,J.J. Barea,Jason Terry,Shawn Marion,Andray Blatche,Brendan Haywood,Caron Butler,Gilbert Arenas,Randy Foye,Erick Dampier
2010,DAL,WAS,34,Dirk Nowitzki,?,J.J. Barea,Jason Terry,Quinton Ross,Andray Blatche,Brendan Haywood,Caron Butler,DeShawn Stevenson,Gilbert Arenas,Erick Dampier
2010,LAL,DAL,9,Didier Ilunga-Mbenga,?,Lamar Odom,Metta World Peace,Sasha Vujacic,Dirk Nowitzki,Drew Gooden,J.J. Barea,Jason Terry,Shawn Marion,Jordan Farmar
2010,LAL,DAL,15,Andrew Bynum,?,Lamar Odom,Luke Walton,Shannon Brown,Drew Gooden,J.J. Barea,James Singleton,Jason Terry,Kris Humphries,Jordan Farmar
2010,LAL,DAL,22,Andrew Bynum,?,Kobe Bryant,Lamar Odom,Metta World Peace,Dirk Nowitzki,J.J. Barea,Jason Kidd,Kris Humphries,Shawn Marion,Derek Fisher
2010,LAL,DAL,34,Andrew Bynum,?,Kobe Bryant,Lamar Odom,Shannon Brown,Dirk Nowitzki,Drew Gooden,J.J. Barea,Jason Terry,Shawn Marion,Jordan Farmar
2010,LAL,DAL,36,Jordan Farmar,?,Kobe Bryant,Metta World Peace,Shannon Brown,Drew Gooden,J.J. Barea,Jason Terry,Kris Humphries,Quinton Ross,Josh Powell
2010,LAL,DAL,41,Derek Fisher,?,Kobe Bryant,Lamar Odom,Shannon Brown,Dirk Nowitzki,J.J. Barea,Jason Kidd,Jason Terry,Shawn Marion,Josh Powell
2010,LAL,DAL,46,Adam Morrison,?,Josh Powell,Luke Walton,Sasha Vujacic,J.J. Barea,James Singleton,Kris Humphries,Matt Carroll,Rodrigue Beaubois,Jordan Farmar
2010,LAC,DAL,0,Al Thornton,?,Chris Kaman,Eric Gordon,Marcus Camby,Dirk Nowitzki,Erick Dampier,Jason Kidd,Quinton Ross,Shawn Marion,Baron Davis
2010,LAC,DAL,10,Chris Kaman,?,Kareem Rush,Rasual Butler,Sebastian Telfair,Erick Dampier,Jason Kidd,Jason Terry,Kris Humphries,Shawn Marion,Craig Smith
2010,LAC,DAL,11,Craig Smith,?,Marcus Camby,Rasual Butler,Sebastian Telfair,Dirk Nowitzki,J.J. Barea,Jason Terry,Kris Humphries,Shawn Marion,Kareem Rush
2010,LAC,DAL,19,Al Thornton,?,Chris Kaman,Eric Gordon,Marcus Camby,Dirk Nowitzki,Erick Dampier,Jason Kidd,Jason Terry,Shawn Marion,Baron Davis
2010,LAC,DAL,34,Chris Kaman,?,Marcus Camby,Rasual Butler,Sebastian Telfair,Dirk Nowitzki,Erick Dampier,J.J. Barea,Jason Terry,Shawn Marion,Eric Gordon
2010,LAC,DAL,37,Chris Kaman,?,Eric Gordon,Rasual Butler,Sebastian Telfair,Dirk Nowitzki,J.J. Barea,Jason Kidd,Kris Humphries,Quinton Ross,Craig Smith
2010,SAS,DAL,0,Antonio McDyess,?,George Hill,Keith Bogans,Richard Jefferson,Dirk Nowitzki,Erick Dampier,Jason Kidd,Josh Howard,Shawn Marion,DeJuan Blair
2010,SAS,DAL,9,Keith Bogans,?,Matt Bonner,Michael Finley,Roger Mason,Dirk Nowitzki,Drew Gooden,J.J. Barea,Jason Terry,Josh Howard,Manu Ginobili
2010,SAS,DAL,13,Antonio McDyess,?,Matt Bonner,Richard Jefferson,Roger Mason,Dirk Nowitzki,Erick Dampier,J.J. Barea,Jason Terry,Josh Howard,Keith Bogans
2010,SAS,DAL,17,DeJuan Blair,?,Matt Bonner,Richard Jefferson,Roger Mason,Erick Dampier,J.J. Barea,Jason Kidd,Jason Terry,Shawn Marion,George Hill
2010,SAS,DAL,18,DeJuan Blair,?,Keith Bogans,Matt Bonner,Richard Jefferson,Erick Dampier,J.J. Barea,Jason Kidd,Jason Terry,Shawn Marion,George Hill
2010,SAS,DAL,19,DeJuan Blair,?,Keith Bogans,Manu Ginobili,Richard Jefferson,Dirk Nowitzki,J.J. Barea,Jason Kidd,Jason Terry,Shawn Marion,George Hill
2010,SAS,DAL,22,Antonio McDyess,?,Keith Bogans,Manu Ginobili,Richard Jefferson,Dirk Nowitzki,Drew Gooden,J.J. Barea,Jason Kidd,Josh Howard,George Hill
2010,SAS,DAL,29,Antonio McDyess,?,Manu Ginobili,Matt Bonner,Richard Jefferson,Dirk Nowitzki,Erick Dampier,J.J. Barea,Jason Kidd,Jason Terry,George Hill
2010,SAS,DAL,35,Keith Bogans,?,Matt Bonner,Michael Finley,Roger Mason,Dirk Nowitzki,Jason Kidd,Jason Terry,Quinton Ross,Shawn Marion,Manu Ginobili
2010,SAS,DAL,44,Antonio McDyess,?,Keith Bogans,Manu Ginobili,Richard Jefferson,Dirk Nowitzki,Jason Kidd,Jason Terry,Quinton Ross,Shawn Marion,George Hill
2010,SAS,DAL,45,Antonio McDyess,?,Manu Ginobili,Matt Bonner,Richard Jefferson,Dirk Nowitzki,Jason Kidd,Jason Terry,Quinton Ross,Shawn Marion,George Hill
2010,MIN,DAL,0,Corey Brewer,?,Nathan Jawai,Ryan Gomes,Ryan Hollins,Dirk Nowitzki,Erick Dampier,Jason Kidd,Rodrigue Beaubois,Shawn Marion,Jonny Flynn
2010,MIN,DAL,13,Nathan Jawai,?,Ryan Hollins,Sasha Pavlovic,Wayne Ellington,Drew Gooden,J.J. Barea,Jason Terry,Kris Humphries,Quinton Ross,Ramon Sessions
2010,MIN,DAL,18,Corey Brewer,?,Nathan Jawai,Ramon Sessions,Ryan Gomes,Dirk Nowitzki,Erick Dampier,J.J. Barea,Jason Kidd,Quinton Ross,Jonny Flynn
2010,MIN,DAL,25,Corey Brewer,?,Nathan Jawai,Ryan Gomes,Ryan Hollins,Dirk Nowitzki,Erick Dampier,Jason Kidd,Rodrigue Beaubois,Shawn Marion,Jonny Flynn
2010,MIN,DAL,40,Brian Cardinal,?,Ryan Gomes,Sasha Pavlovic,Wayne Ellington,Drew Gooden,J.J. Barea,James Singleton,Jason Terry,Shawn Marion,Ramon Sessions
2010,MIN,DAL,41,Brian Cardinal,?,Ryan Gomes,Sasha Pavlovic,Wayne Ellington,Drew Gooden,J.J. Barea,James Singleton,Jason Terry,Quinton Ross,Ramon Sessions
2010,MIN,DAL,43,Brian Cardinal,?,Ramon Sessions,Sasha Pavlovic,Wayne Ellington,Drew Gooden,J.J. Barea,James Singleton,Jason Terry,Quinton Ross,Damien Wilkins
2010,MIN,DAL,46,Damien Wilkins,?,Oleksiy Pecherov,Sasha Pavlovic,Wayne Ellington,James Singleton,Kris Humphries,Matt Carroll,Quinton Ross,Rodrigue Beaubois,Jason Hart
2010,DET,DAL,10,Ben Gordon,?,Jonas Jerebko,Kwame Brown,Rodney Stuckey,Drew Gooden,Jason Kidd,Jason Terry,Kris Humphries,Shawn Marion,Jason Maxiell
2010,DET,DAL,12,Austin Daye,?,Kwame Brown,Rodney Stuckey,Will Bynum,Drew Gooden,J.J. Barea,Jason Terry,Kris Humphries,Quinton Ross,Jason Maxiell
2010,DET,DAL,13,Austin Daye,?,Kwame Brown,Rodney Stuckey,Will Bynum,Dirk Nowitzki,J.J. Barea,Jason Terry,Kris Humphries,Quinton Ross,Jason Maxiell
2010,DET,DAL,18,Ben Gordon,?,Kwame Brown,Rodney Stuckey,Will Bynum,Dirk Nowitzki,Drew Gooden,J.J. Barea,Jason Kidd,Quinton Ross,Jason Maxiell
