player_name,quality_score,normalized_score
Aaron Williams,31.535000000000004,0.0172545487772716
Tarence Kinsey,31.519000000000002,0.017245794289228587
Shabazz Muhammad,31.014999999999997,0.016970027915873747
Renaldo Balkman,30.753000000000004,0.016826673174169447
Johnny O'Bryant,29.782,0.016295385181059226
Damion James,29.773,0.016290460781535034
Antoine Walker,29.387,0.016079258757497397
Robert Swift,29.254,0.016006487075639873
Rudy Fernandez,29.111,0.015928243838755463
Sasha Vujacic,29.022000000000002,0.015879546999016215
Robert Horry,28.79,0.015752606922392557
Jacque Vaughn,27.799,0.015210375819228576
Solomon Jones,27.752999999999997,0.01518520666610492
Robbie Hummel,27.046,0.01479836772570438
Joel Freeland,26.217000000000002,0.014344775813975886
Will Solomon,25.995,0.01422330729237911
Javaris Crittenton,25.824,0.014129743701419431
Dennis Schroder,25.09,0.01372813156244631
Samardo Samuels,24.811,0.01357547517719631
Chris Hunter,24.742,0.013537721447510826
Kyrylo Fesenko,24.489,0.013399291105330717
Phil Pressey,24.131999999999998,0.013203956590871037
Jannero Pargo,24.063,0.013166202861185554
Jimmer Fredette,23.932999999999996,0.01309507264583609
Shabazz Napier,23.849999999999998,0.013049658739112973
Jermaine Taylor,22.794,0.012471862528274261
K.J. McDaniels,22.566000000000003,0.012347111073661357
Jerami Grant,22.485999999999997,0.012303338633446301
Marc Jackson,21.883,0.011973403865325333
Raef LaFrentz,21.798000000000005,0.01192689564759684
Mirza Teletovic,21.674999999999997,0.011859595520766191
Devyn Marble,21.645000000000003,0.011843180855685548
Aaron Gordon,21.580000000000002,0.011807615748010817
Sean May,21.308,0.011658789451279633
Nick Calathes,21.238,0.01162048856609146
Dee Brown,20.973,0.011475492357879093
Mario West,20.721000000000004,0.011337609171201676
Nando De Colo,20.556,0.011247328513258126
Jon Brockman,20.551000000000002,0.011244592735744685
Acie Law,20.529,0.011232555314685545
Mike Muscala,20.439999999999998,0.011183858474946295
Brian Cardinal,20.373,0.01114719905626619
James Singleton,19.885,0.01088018717095436
Hassan Adams,19.786,0.010826018776188231
John Lucas III,19.469,0.01065257048183608
Jeremy Evans,19.413,0.010621929773685541
Allen Crabbe,19.377000000000002,0.010602232175588767
Furkan Aldemir,19.357,0.010591289065535003
Mickell Gladness,19.313,0.010567214223416723
Darius Miller,19.298000000000002,0.010559006890876401
Ben Uzoh,18.965,0.010376804108481238
Michael Doleac,18.650000000000002,0.010204450125134464
Bonzi Wells,18.226000000000003,0.009972456191994678
Mike Scott,17.837,0.009759612701448976
Jawad Williams,17.833000000000002,0.009757424079438226
Patty Mills,17.688,0.009678086531548438
Gary Harris,17.59,0.009624465292284997
Bobby Jones,17.51,0.009580692852069944
Jeremy Lamb,17.442,0.009543486277887148
Jake Tsakalidis,17.348000000000003,0.00949205366063446
Jerome James,17.298,0.00946469588550005
Derrick Brown,17.272000000000002,0.00945046984243016
Sundiata Gaines,16.289,0.008912615983287683
Kyle Anderson,16.081,0.008798807638728541
Anfernee Hardaway,16.023,0.008767072619572628
Cleanthony Early,15.863000000000001,0.008679527739142521
Adonal Foyle,15.780999999999999,0.008634660987922088
DerMarr Johnson,15.687000000000003,0.008583228370669403
Vitor Faverani,15.681999999999999,0.008580492593155959
Alan Henderson,15.642,0.008558606373048432
Oleksiy Pecherov,15.539,0.00850224935627155
Mark Madsen,15.286000000000001,0.008363819014091443
Chris Mihm,14.727,0.008057959088088753
Shavlik Randolph,14.519000000000002,0.007944150743529613
Lorenzo Brown,14.331000000000001,0.007841285509024236
Allan Ray,14.266,0.007805720401349504
Melvin Ely,14.072,0.007699572233827998
David Wesley,13.988000000000001,0.007653611171602192
Troy Hudson,13.714,0.007503690563865632
Keith McLeod,13.568,0.007423805860473158
Daniel Orton,13.296000000000001,0.007274979563741975
Malik Rose,13.174,0.007208226592414017
Elijah Millsap,13.090000000000002,0.007162265530188211
Dexter Pittman,13.015,0.007121228867486598
Junior Harrington,12.985999999999999,0.0071053613579086395
Matt Harpring,12.949,0.007085116604309178
Terrence Williams,12.718,0.006958723683188209
Rob Kurz,12.436,0.006804425831430144
John Jenkins,12.418000000000001,0.006794577032381757
Gordan Giricek,12.011,0.006571884742787669
Justin Holiday,11.976,0.006552734300193584
Jabari Brown,11.820000000000002,0.006467378041774229
Steve Novak,11.678,0.006389681960392508
Mike Taylor,11.636000000000001,0.006366701429279605
Andre Owens,11.531999999999998,0.006309797257000033
Dale Davis,11.323,0.006195441756938205
Walter Herrmann,11.214,0.006135801807145194
DeMarcus Nelson,11.114,0.006081086256876377
Jake Voskuhl,10.943,0.005987522665916699
Darnell Jackson,10.888,0.005957429113268849
Nolan Smith,10.81,0.005914750984059172
Jeff Withey,10.691,0.005849639479239279
Dominique Jones,10.648,0.005826111792623687
Thomas Robinson,10.596000000000002,0.005797659706483903
Stephane Lasme,10.515,0.00575334011076616
Will Barton,10.477,0.00573254820166401
Marcus Banks,10.373000000000003,0.005675644029384441
Eddie House,10.055,0.005501648579529599
Brandon Davies,9.928,0.005432159830688202
Anthony Bennett,9.918,0.005426688275661319
Kasib Powell,9.86,0.005394953256505405
Ike Diogu,9.835,0.005381274368938201
Maceo Baston,9.708000000000002,0.005311785620096804
Damon Jones,9.674999999999999,0.005293729488508092
Patrick O'Bryant,9.600999999999999,0.005253239981309167
Cedric Bozeman,9.122,0.004991152495521532
Ivan Johnson,8.788,0.004808402557623682
Maurice Ager,8.691,0.0047553284738629294
CJ McCollum,8.619,0.00471593327766938
Marcus Williams,8.563,0.004685292569518842
Darrell Armstrong,8.443999999999999,0.0046201810646989494
Jorge Gutierrez,8.163,0.004466430368443573
Marquis Teague,7.7700000000000005,0.00425139825588712
Chris Johnson,7.507,0.004107496358680129
Luke Jackson,7.17,0.0039231049542742145
D.J. White,6.947,0.0038010892771747516
DaJuan Summers,6.842,0.003743637949392493
Nikola Mirotic,6.620000000000001,0.0036221694277957187
Josh Harrellson,6.6,0.0036112263177419546
Sean Marks,6.5649999999999995,0.0035920758751478684
Mike Wilks,6.5280000000000005,0.0035718311215484065
Mychel Thompson,6.508000000000001,0.0035608880114946432
Sarunas Jasikevicius,6.453,0.0035307944588467933
Tyshawn Taylor,6.388,0.003495229351172062
Julyan Stone,6.228,0.0034076844707419535
Tim Frazier,6.2090000000000005,0.0033972885161908787
Adrian Griffin,6.041000000000001,0.0033053663917392657
James Ennis,5.955,0.003258311018508082
Mouhamed Sene,5.940000000000001,0.00325010368596776
Richie Frahm,5.901,0.0032287646213629206
Bobby Brown,5.862000000000001,0.003207425556758082
Justin Reed,5.836,0.0031931995136881895
Andreas Glyniadakis,5.809,0.0031784263151156083
Eric Maynor,5.735,0.0031379368079166837
Tyler Johnson,5.668,0.003101277389236576
Jamal Sampson,5.378999999999999,0.0029431494489596923
Nathan Jawai,5.267,0.0028818680326586177
Archie Goodwin,5.184000000000001,0.0028364541259355
Paul Davis,5.127000000000001,0.0028052662622822734
Damjan Rudez,5.050000000000001,0.0027631352885752842
Mitch McGary,4.996,0.0027335888914301223
P.J. Hairston,4.912000000000001,0.002687627829204316
Erick Green,4.892,0.0026766847191505524
Michael Ruffin,4.8180000000000005,0.0026361952119516273
Reggie Bullock,4.7700000000000005,0.002609931747822595
JaMychal Green,4.696000000000001,0.00256944224062367
Morris Almond,4.677,0.002559046286072594
Randolph Morris,4.5,0.0024621997620967876
Jared Reiner,4.445,0.002432106209448938
Austin Croshere,4.426,0.0024217102548978625
Didier Ilunga-Mbenga,4.203,0.0022996945777983995
Jermareo Davidson,4.081,0.0022329416064704424
Danny Fortson,4.042000000000001,0.0022116025418656036
Othyus Jeffers,3.941,0.0021563398360940973
Coby Karl,3.865,0.0021147560178897966
Maurice Taylor,3.808,0.00208356815423657
Sean Singletary,3.707,0.0020283054484650648
T.J. Warren,3.661,0.0020031362953414084
Jelani McCoy,3.66,0.0020025891398387204
Glen Rice,3.651,0.001997664740314527
Jarnell Stokes,3.624,0.001982891541741946
Cory Jefferson,3.596,0.0019675711876666773
DeAndre Liggins,3.52,0.001925987369462376
Jackie Butler,3.4930000000000003,0.0019112141708897954
Zoran Dragic,3.4730000000000003,0.0019002710608360318
Jordan Williams,3.41,0.0018658002641666767
Daniel Ewing,3.3970000000000002,0.0018586872426317306
Chris Wright,3.363,0.0018400839555403324
Troy Daniels,3.163,0.0017306528550026974
Miroslav Raduljica,3.1560000000000006,0.0017268227664838805
Gal Mekel,3.082,0.0016863332592849552
Jerome Dyson,3.063,0.00167593730473388
Donyell Marshall,2.8770000000000002,0.0015741663812338796
Rawle Marshall,2.8760000000000003,0.0015736192257311914
Luigi Datome,2.8200000000000003,0.0015429785175806537
Arnett Moultrie,2.803,0.0015336768740349545
David Harrison,2.801,0.0015325825630295783
Luke Harangody,2.7560000000000002,0.0015079605654086104
Ryan Bowen,2.7359999999999998,0.0014970174553548467
Eugene Jeter,2.717,0.0014866215008037715
Alando Tucker,2.671,0.0014614523476801152
Glenn Robinson,2.539,0.0013892278213252763
Spencer Dinwiddie,2.5130000000000003,0.001375001778255384
Travis Wear,2.4650000000000003,0.0013487383141263516
J.R. Giddens,2.4080000000000004,0.0013175504504731256
Elliot Williams,2.3909999999999996,0.001308248806927426
Jonathan Bender,2.372,0.001297852852376351
Kostas Papanikolaou,2.37,0.0012967585413709748
Tyler Ennis,2.362,0.0012923812973494693
Calvin Booth,2.307,0.0012622877447016196
Craig Brackins,2.297,0.001256816189674738
Cameron Bairstow,2.251,0.0012316470365510818
Clifford Robinson,2.204,0.0012059307279247377
Corliss Williamson,2.101,0.0011495737111478555
Joe Harris,2.101,0.0011495737111478555
Andre Brown,2.072,0.0011337062015698985
Cedric Simmons,1.9340000000000004,0.0010581987421989306
Nik Stauskas,1.9129999999999998,0.0010467084766424787
Patrick Christopher,1.8489999999999998,0.0010116905244704354
Anthony Roberson,1.7930000000000001,0.0009810498163198979
Joffrey Lauvergne,1.745,0.0009547863521908654
Justin Williams,1.7440000000000002,0.0009542391966881773
Julius Hodge,1.6629999999999998,0.0009099196009704349
Adonis Thomas,1.596,0.0008732601822903273
Larry Drew,1.588,0.0008688829382688219
Vander Blue,1.55,0.0008480910291666713
Maalik Wayns,1.5040000000000002,0.0008229218760430153
Arinze Onuaku,1.3900000000000001,0.0007605461487365633
Chris Richard,0.813,0.00044483742368548623
Orien Greene,0.775,0.00042404551458333564
Donell Taylor,0.7090000000000001,0.0003879332514059161
Jeremy Richardson,0.0,0.0
Eddie Gill,0.0,0.0
Bostjan Nachbar,0.0,0.0
Terrel Harris,0.0,0.0
